재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식선택권,0,"28,249,000,000",0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               기타자본조정,"577,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               유상증자,"205,000,000","2,274,000,000","2,196,433,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  1. 순확정급여자산의 재측정요소,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     2. 관계기업 기타포괄손익에 대한 지분,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               IX. 당기순이익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"2,987,543,000,000","2,986,761,000,000","2,956,238,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"-6,680,000,000","26,784,000,000","4,921,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  자기주식의 취득,"-13,000,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본조정 잉여금 처분,"15,577,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식선택권,0,"-33,464,000,000","21,863,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               기타자본조정,"5,042,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  1. 순확정급여자산의 재측정요소,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     2. 관계기업 기타포괄손익에 대한 지분,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               IX. 당기순이익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"939,000,000","-6,680,000,000","26,784,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"-102,016,000,000","-27,749,000,000","7,794,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  자기주식의 취득,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본조정 잉여금 처분,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식선택권,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               기타자본조정,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               유상증자,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"97,464,000,000","-76,907,000,000","-35,148,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  1. 순확정급여자산의 재측정요소,"-2,446,000,000","2,640,000,000","-395,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     2. 관계기업 기타포괄손익에 대한 지분,"-2,740,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               IX. 당기순이익,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"-9,738,000,000","-102,016,000,000","-27,749,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         기초자본,"5,715,110,000,000","5,521,370,000,000","2,796,962,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               연차배당,"38,138,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  자기주식의 취득,"-13,000,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               자본조정 잉여금 처분,0,0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               주식선택권,0,"-5,215,000,000","21,863,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               기타자본조정,"5,619,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               유상증자,"913,000,000","10,131,000,000","2,533,964,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,"97,464,000,000","-76,907,000,000","-35,148,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                  1. 순확정급여자산의 재측정요소,"-2,446,000,000","2,640,000,000","-395,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,                     2. 관계기업 기타포괄손익에 대한 지분,"-2,740,000,000",0,0,
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,               IX. 당기순이익,"354,912,000,000","263,091,000,000","204,124,000,000",
자본변동표,323410,카카오뱅크,유가증권시장상장법인,641,은행 및 저축기관,KRW,         자본총계,"6,117,694,000,000","5,715,110,000,000","5,521,370,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"5,359,578,000,000","5,359,578,000,000","5,359,578,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         소계,"5,359,578,000,000","5,359,578,000,000","5,359,578,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"5,359,578,000,000","5,359,578,000,000","5,359,578,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본잉여금의 감액,0,"-3,500,000,000,000",0,
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"6,149,764,000,000","9,649,764,000,000","9,649,764,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         소계,"6,149,764,000,000","6,149,764,000,000","9,649,764,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"6,149,764,000,000","6,149,764,000,000","9,649,764,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"533,475,000,000","533,475,000,000","179,737,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         신종자본증권발행,0,0,"353,738,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         신종자본증권상환,"179,737,000,000",0,0,
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         소계,"353,738,000,000","533,475,000,000","533,475,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"353,738,000,000","533,475,000,000","533,475,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-6,143,000,000","-6,143,000,000","-6,143,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         신종자본증권상환,"263,000,000",0,0,
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         소계,"-6,364,000,000","-6,143,000,000","-6,143,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-6,364,000,000","-6,143,000,000","-6,143,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타 자본조정,"42,000,000",0,0,
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         연차배당,"880,000,000,000","660,400,000,000","714,700,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본잉여금의 감액,0,"3,500,000,000,000",0,
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         신종자본증권분배금,"23,834,000,000","23,770,000,000","9,814,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"18,041,931,000,000","12,812,809,000,000","11,520,065,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         중간배당,"810,000,000,000","570,000,000,000","400,000,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         제거등으로인한 기타포괄손익-공정가치측정지분증권평가손익 재분류,"50,970,000,000","-2,677,000,000","37,128,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         소계,"16,379,067,000,000","15,055,962,000,000","10,432,679,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         연결총포괄이익,"3,292,211,000,000","2,985,969,000,000","2,380,130,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"19,671,278,000,000","18,041,931,000,000","12,812,809,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         연결당기순이익,"3,292,211,000,000","2,985,969,000,000","2,380,130,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-1,535,906,000,000","-898,185,000,000","-615,290,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         제거등으로인한 기타포괄손익-공정가치측정지분증권평가손익 재분류,"-50,970,000,000","2,677,000,000","-37,128,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         소계,"-1,586,876,000,000","-895,508,000,000","-652,418,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         연결총포괄이익,"476,776,000,000","-640,398,000,000","-245,767,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-1,110,100,000,000","-1,535,906,000,000","-898,185,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         공정가치 위험회피수단 평가손익,0,"-11,862,000,000","-14,137,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         해외사업장환산손익,"12,938,000,000","6,288,000,000","48,699,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정채무증권평가손익,"562,124,000,000","-578,931,000,000","-302,669,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정지분증권평가손익,"59,087,000,000","-45,425,000,000","-1,945,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         확정급여제도의재측정요소,"-149,083,000,000","6,452,000,000","46,882,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         해외사업장순투자위험회피평가손익,"-8,290,000,000","-16,920,000,000","-22,597,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         연차배당,"880,000,000,000","660,400,000,000","714,700,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         신종자본증권분배금,"23,834,000,000","23,770,000,000","9,814,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"28,542,699,000,000","27,451,298,000,000","26,087,711,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         중간배당,"810,000,000,000","570,000,000,000","400,000,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         신종자본증권발행,0,0,"353,738,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         신종자본증권상환,"180,000,000,000",0,0,
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         소계,"26,648,907,000,000","26,197,128,000,000","25,316,935,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         연결총포괄이익,"3,768,987,000,000","2,345,571,000,000","2,134,363,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"30,417,894,000,000","28,542,699,000,000","27,451,298,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         공정가치 위험회피수단 평가손익,0,"-11,862,000,000","-14,137,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타 자본조정,"42,000,000",0,0,
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         해외사업장환산손익,"12,938,000,000","6,288,000,000","48,699,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정채무증권평가손익,"562,124,000,000","-578,931,000,000","-302,669,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         기타포괄손익-공정가치측정지분증권평가손익,"59,087,000,000","-45,425,000,000","-1,945,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         확정급여제도의재측정요소,"-149,083,000,000","6,452,000,000","46,882,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         해외사업장순투자위험회피평가손익,"-8,290,000,000","-16,920,000,000","-22,597,000,000",
자본변동표,004940,하나은행,기타법인,641,은행 및 저축기관,KRW,         연결당기순이익,"3,292,211,000,000","2,985,969,000,000","2,380,130,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"1,313,043,000,000","1,313,043,000,000","1,313,043,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상거래에 따른 증가(감소),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               소유주와의 거래 합계,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               총포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"1,313,043,000,000","1,313,043,000,000","1,313,043,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"299,969,000,000","299,969,000,000",0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,"299,969,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상거래에 따른 증가(감소),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               소유주와의 거래 합계,0,0,"299,969,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               총포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"299,969,000,000","299,969,000,000","299,969,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"669,840,000,000","688,078,000,000","684,982,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상거래에 따른 증가(감소),"2,234,000,000","-18,238,000,000","3,096,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               소유주와의 거래 합계,"2,234,000,000","-18,238,000,000","3,096,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               총포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"672,074,000,000","669,840,000,000","688,078,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-5,180,000,000","-5,180,000,000","-5,180,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상거래에 따른 증가(감소),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               소유주와의 거래 합계,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               총포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-5,180,000,000","-5,180,000,000","-5,180,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"-45,923,000,000","-46,018,000,000","-15,530,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상거래에 따른 증가(감소),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               소유주와의 거래 합계,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               총포괄손익,"29,568,000,000","95,000,000","-30,488,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,"-235,000,000","-214,000,000","518,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,"44,868,000,000","-19,375,000,000","-19,028,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익,"29,568,000,000","95,000,000","-30,488,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  현금흐름위험회피파생상품평가손익,0,0,"101,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,"-15,065,000,000","19,684,000,000","-12,079,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"-16,355,000,000","-45,923,000,000","-46,018,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"3,069,236,000,000","2,690,223,000,000","2,701,031,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,"160,000,000,000",0,"49,000,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,"17,814,000,000","12,302,000,000","4,481,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,"200,000,000,000",0,"80,000,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상거래에 따른 증가(감소),0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               소유주와의 거래 합계,"-377,814,000,000","-12,302,000,000","-133,481,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               총포괄손익,"340,759,000,000","391,315,000,000","122,673,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                     기타포괄손익-공정가치측정금융자산관련손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  기타포괄손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               당기순이익(손실),"340,759,000,000","391,315,000,000","122,673,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         자본총계,"3,032,181,000,000","3,069,236,000,000","2,690,223,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,         기초자본,"5,300,985,000,000","4,940,115,000,000","4,678,346,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               연차배당,"160,000,000,000",0,"49,000,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권배당,"17,814,000,000","12,302,000,000","4,481,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               중간배당,"200,000,000,000",0,"80,000,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               신종자본증권발행,0,0,"299,969,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               주식기준보상거래에 따른 증가(감소),"2,234,000,000","-18,238,000,000","3,096,000,000",
자본변동표,000110,한국스탠다드차타드은행,기타법인,641,은행 및 저축기관,KRW,               소유주와의 거래 합계,"-375,580,000,000","-30,540,000,000","169,584,000,000",
