status,message,corp_code,접수번호,법인구분,고유번호,법인명,사업부문,성별,개정전 직원수 정규,개정전 직원 수 계약,개정전 직원 기타,정규직 수,정규직 단시간 근로자수,계약직수,계약직단시간 근로자수,합계,평균근속연수,연간급여총액,1인평균 금여액,비고,결산기준일
0,정상,104856,20240313001446,Y,104856,삼성증권,기타,여,-,-,,568,26,64,36,632,11.1,"61,066,000,000","101,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,위탁매매,여,-,-,,327,3,5,-,332,14.9,"46,202,000,000","143,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,기업금융,남,-,-,,118,-,91,-,209,4.9,"37,566,000,000","182,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,기업금융,여,-,-,,55,1,19,-,74,4.3,"7,353,000,000","106,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,자기매매,남,-,-,,37,-,11,-,48,6.8,"7,679,000,000","166,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,자기매매,여,-,-,,24,-,7,-,31,6.3,"3,581,000,000","118,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,기업영업,남,-,-,,55,-,29,-,84,8.4,"13,216,000,000","162,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,기업영업,여,-,-,,41,-,10,-,51,7.5,"5,006,000,000","103,000,000",-,2023-12-31
0,정상,104856,20240313001446,Y,104856,삼성증권,기타,남,-,-,,732,-,21,-,753,13.1,"112,771,000,000","156,000,000",-,2023-12-31
0,정상,124106,20240314001339,E,124106,부산은행,금융업,남,-,-,,"1,251",-,148,-,"1,399",14.45,"183,458,000,000","131,000,000",-,2023-12-31
0,정상,124106,20240314001339,E,124106,부산은행,금융업,여,-,-,,"1,536",-,41,9,"1,577",13.83,"149,227,000,000","95,000,000",-,2023-12-31
0,정상,525934,20240313001269,Y,525934,LX세미콘,전체,남,-,-,,"1,217",0,33,14,"1,250",5.26,"122,837,000,000","98,000,000",-,2023-12-31
0,정상,525934,20240313001269,Y,525934,LX세미콘,전체,여,-,-,,276,0,17,11,293,3.82,"19,753,000,000","67,000,000",-,2023-12-31
0,정상,141875,20240313001533,Y,141875,사조오양,-,남,-,-,,342,-,42,-,384,6.1,"17,334,000,000","49,000,000",-,2023-12-31
0,정상,141875,20240313001533,Y,141875,사조오양,-,여,-,-,,334,-,102,1,436,5.9,"17,979,000,000","41,000,000",-,2023-12-31
0,정상,508274,20240313000713,Y,508274,일진다이아,공업용다이아몬드 및 초경합금,남,-,-,,204,-,2,-,206,13.6,"10,615,768,000","51,532,000",-,2023-12-31
0,정상,508274,20240313000713,Y,508274,일진다이아,공업용다이아몬드 및 초경합금,여,-,-,,23,-,-,-,23,8.9,"942,927,000","40,996,000",-,2023-12-31
0,정상,166519,20240313000479,Y,166519,화천기공,기계사업,남,-,-,,222,-,8,-,230,15.5,"17,039,000,000","74,000,000",-,2023-12-31
0,정상,166519,20240313000479,Y,166519,화천기공,기계사업,여,-,-,,5,-,1,-,6,15.3,"193,000,000","32,000,000",-,2023-12-31
0,정상,166519,20240313000479,Y,166519,화천기공,소재사업,남,-,-,,78,-,11,-,89,14.3,"6,238,000,000","70,000,000",-,2023-12-31
0,정상,166519,20240313000479,Y,166519,화천기공,소재사업,여,-,-,,1,-,-,-,1,15.0,"43,000,000","43,000,000",-,2023-12-31
0,정상,158501,20240313001360,Y,158501,에스원,"시큐리티
서비스",남,-,-,,"4,070",-,218,1,"4,288",14.0,-,-,-,2023-12-31
0,정상,158501,20240313001360,Y,158501,에스원,"시큐리티
서비스",여,-,-,,288,3,3,-,291,15.6,-,-,-,2023-12-31
0,정상,158501,20240313001360,Y,158501,에스원,"인프라
서비스",남,-,-,,"2,043",-,67,-,"2,110",11.4,-,-,-,2023-12-31
0,정상,158501,20240313001360,Y,158501,에스원,"인프라
서비스",여,-,-,,176,-,10,-,186,9.1,-,-,-,2023-12-31
0,정상,158501,20240313001360,Y,158501,에스원,성별합계,남,-,-,,"6,113",-,285,1,"6,398",13.1,"489,076,000,000","76,000,000",-,2023-12-31
0,정상,158501,20240313001360,Y,158501,에스원,성별합계,여,-,-,,464,3,13,-,477,13.1,"32,940,000,000","68,000,000",-,2023-12-31
0,정상,155319,20240322000986,Y,155319,POSCO홀딩스,사무직,남,-,-,,351,-,79,7,430,13.2,"69,751,000,000","165,000,000",-,2023-12-31
0,정상,155319,20240322000986,Y,155319,POSCO홀딩스,사무직,여,-,-,,75,-,25,5,100,7.7,"9,425,000,000","87,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,편의점,남,-,-,,"1,822",37,167,121,"1,989",8.1,"118,499,000,000","66,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,공통 및 기타,여,-,-,,350,-,23,-,373,3.6,"24,090,000,000","62,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,편의점,여,-,-,,594,34,116,95,710,4.6,"27,656,000,000","49,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,수퍼,남,-,-,,714,106,260,250,974,7.4,"41,059,000,000","61,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,수퍼,여,-,-,,"1,285",993,428,356,"1,713",5.8,"6,268,000,000","37,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,홈쇼핑,남,-,-,,432,-,5,-,437,12.4,"35,494,000,000","82,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,홈쇼핑,여,-,-,,361,-,26,113,387,7.4,"23,146,000,000","62,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,개발사업,남,-,-,,48,-,-,-,48,8.8,"3,719,000,000","78,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,개발사업,여,-,-,,20,-,-,-,20,6.1,"910,000,000","57,000,000",-,2023-12-31
0,정상,140177,20240401004251,Y,140177,GS리테일,공통 및 기타,남,-,-,,716,-,1,-,717,6.4,"63,788,000,000","88,000,000",-,2023-12-31
0,정상,470829,20240312000981,K,470829,한솔인티큐브,DCS사업,남,-,-,,147,-,-,-,147,9,"10,894,000,000","74,000,000",-,2023-12-31
0,정상,470829,20240312000981,K,470829,한솔인티큐브,DCS사업,여,-,-,,61,-,-,-,61,5,"3,136,000,000","51,000,000",-,2023-12-31
0,정상,126478,20240315000850,Y,126478,삼성중공업,조선해양,남,-,-,,"7,894",-,"1,043",-,"8,937",18.7,"767,535,000,000","89,000,000",-,2023-12-31
0,정상,126478,20240315000850,Y,126478,삼성중공업,조선해양,여,-,-,,310,16,61,-,371,11.0,"21,788,000,000","61,000,000",-,2023-12-31
0,정상,126478,20240315000850,Y,126478,삼성중공업,토건,남,-,-,,212,-,106,-,318,14.3,"30,851,000,000","96,000,000",-,2023-12-31
0,정상,126478,20240315000850,Y,126478,삼성중공업,토건,여,-,-,,4,-,10,-,14,4.9,"872,000,000","69,000,000",-,2023-12-31
0,정상,415707,20240313001488,K,415707,엔텔스,통합운영지원솔루션,남,-,-,,177,-,4,-,181,8.3,"11,874,000,000","66,000,000",-,2023-12-31
0,정상,415707,20240313001488,K,415707,엔텔스,통합운영지원솔루션,여,-,-,,41,-,2,2,43,5.4,"1,816,000,000","42,000,000",-,2023-12-31
0,정상,126256,20240612000329,Y,126256,삼성생명,-,남,-,-,,"2,631",-,170,6,"2,801",16.2,"453,722,000,000","158,000,000",-,2023-12-31
0,정상,126256,20240612000329,Y,126256,삼성생명,-,여,-,-,,"2,206",-,141,46,"2,347",18.2,"251,308,000,000","107,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,광학솔루션사업부,남,-,-,,"3,878",-,"1,657",-,"5,535",4.9,"459,630,000,000","74,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,광학솔루션사업부,여,-,-,,569,-,"1,144",-,"1,713",3.2,"118,421,000,000","57,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,기판소재사업부,남,-,-,,"1,952",-,90,-,"2,042",10.1,"191,696,000,000","94,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,기판소재사업부,여,-,-,,150,-,18,-,168,7.0,"13,305,000,000","80,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,전장부품사업부,남,-,-,,"1,170",-,114,-,"1,284",10.2,"113,955,000,000","98,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,전장부품사업부,여,-,-,,203,-,54,-,257,11.5,"17,878,000,000","77,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,본사 등,남,-,-,,"2,012",-,188,-,"2,200",8.5,"254,794,000,000","109,000,000",-,2023-12-31
0,정상,105961,20240228008553,Y,105961,LG이노텍,본사 등,여,-,-,,500,-,113,-,613,8.4,"53,452,000,000","81,000,000",-,2023-12-31
0,정상,137997,20240313001172,Y,137997,현대차증권,본사관리,남,-,-,,210,0,27,2,237,7.8,"27,188,000,000","115,000,000",-,2023-12-31
0,정상,137997,20240313001172,Y,137997,현대차증권,본사관리,여,-,-,,106,0,24,5,130,7.4,"9,401,000,000","72,000,000",-,2023-12-31
0,정상,137997,20240313001172,Y,137997,현대차증권,본사영업,남,-,-,,38,0,215,0,253,5.6,"46,851,000,000","185,000,000",-,2023-12-31
0,정상,137997,20240313001172,Y,137997,현대차증권,본사영업,여,-,-,,22,0,44,0,66,6.3,"6,055,000,000","92,000,000",-,2023-12-31
0,정상,137997,20240313001172,Y,137997,현대차증권,지점,남,-,-,,106,0,16,0,122,14.0,"15,310,000,000","125,000,000",-,2023-12-31
0,정상,137997,20240313001172,Y,137997,현대차증권,지점,여,-,-,,73,0,6,0,79,10.5,"6,318,000,000","80,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,전력,남,-,-,,"1,568",-,39,-,"1,607",19.3,"145,966,000,000","91,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,전력,여,-,-,,175,-,21,-,196,21.9,"14,057,000,000","72,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,글로벌,남,-,-,,283,-,15,-,298,12.7,"26,249,000,000","88,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,글로벌,여,-,-,,26,-,3,-,29,7.8,"1,815,000,000","64,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,자동화,남,-,-,,614,-,7,-,621,16.9,"53,959,000,000","87,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,자동화,여,-,-,,93,-,8,-,101,13.1,"6,747,000,000","68,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,기타,남,-,-,,251,-,19,7,277,14.2,"25,235,000,000","92,000,000",-,2023-12-31
0,정상,105855,20240326000494,Y,105855,엘에스일렉트릭,기타,여,-,-,,63,-,11,1,75,7.9,"5,000,000,000","68,000,000",-,2023-12-31
0,정상,139214,20240429000782,Y,139214,삼성화재해상보험,-,남,-,-,,"3,016",-,19,-,"3,035",16.2,"530,516,393,000","172,079,000",-,2023-12-31
0,정상,139214,20240429000782,Y,139214,삼성화재해상보험,-,여,-,-,,"2,432",79,61,-,"2,493",13.9,"271,513,240,000","109,089,000",-,2023-12-31
0,정상,176835,20240312001061,K,176835,농우바이오,종자부문 등,남,-,-,,250,-,17,1,267,12.21,"21,421,000,000","78,000,000",-,2023-12-31
0,정상,176835,20240312001061,K,176835,농우바이오,종자부문등,여,-,-,,108,-,24,4,132,10.43,"6,867,000,000","46,000,000",-,2023-12-31
0,정상,105280,20240320001537,Y,105280,현대지에프홀딩스,본사/기타,남,-,-,,77,-,-,-,77,16.4,"22,870,000,000","136,000,000",-,2023-12-31
0,정상,105280,20240320001537,Y,105280,현대지에프홀딩스,본사/기타,여,-,-,,22,-,-,-,22,7.3,"25,287,000,000","48,000,000",-,2023-12-31
0,정상,230814,20240319000747,K,230814,휴림에이텍,자동차,남,-,-,,84,-,-,-,84,6.5년,"3,774,484,000","53,268,000",-,2023-12-31
0,정상,230814,20240319000747,K,230814,휴림에이텍,자동차,여,-,-,,27,-,1,-,28,9.6년,"1,230,501,000","51,750,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,경영관리부,남,-,-,,13,-,1,-,14,4.4,"877,014,000","62,644,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,경영관리부,여,-,-,,2,-,2,-,4,1.4,"97,764,000","24,441,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,국내사업부-참치,남,-,-,,51,-,-,-,51,4.9,"2,435,588,000","47,757,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,국내사업부-참치,여,-,-,,4,-,-,-,4,7.6,"136,952,000","34,238,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,국내사업부-익산공장,남,-,-,,11,-,-,-,11,5.3,"677,156,000","61,560,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,국내사업부-익산공장,여,-,-,,29,-,-,-,29,12.0,"992,044,000","34,208,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,부산사업부,남,-,-,,89,-,-,-,89,9.2,"4,250,257,000","47,756,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,부산사업부,여,-,-,,18,-,-,-,18,5.1,"707,400,000","39,300,000",-,2023-12-31
0,정상,124780,20240312000794,Y,124780,사조씨푸드,선원,남,-,-,,16,-,-,-,16,-,"535,913,000","33,495,000",-,2023-12-31
0,정상,857480,20240312000861,K,857480,사람인,커리어플랫폼,남,-,-,,195,1,1,-,197,5년9개월,"14,159,455,000","71,875,000",-,2023-12-31
0,정상,857480,20240312000861,K,857480,사람인,커리어플랫폼,여,-,-,,183,1,4,-,188,5년6개월,"10,445,628,000","55,562,000",-,2023-12-31
0,정상,857480,20240312000861,K,857480,사람인,채용컨설팅,남,-,-,,24,-,1,-,25,5년11개월,"1,451,273,000","58,051,000",-,2023-12-31
0,정상,857480,20240312000861,K,857480,사람인,채용컨설팅,여,-,-,,14,-,1,-,15,3년10개월,"529,819,000","35,321,000",-,2023-12-31
0,정상,857480,20240312000861,K,857480,사람인,관리부문,남,-,-,,17,-,1,1,19,4년11개월,"1,579,614,000","83,138,000",-,2023-12-31
0,정상,857480,20240312000861,K,857480,사람인,관리부문,여,-,-,,14,-,2,-,16,4년2개월,"964,110,000","60,257,000",-,2023-12-31
0,정상,787376,20240312000816,Y,787376,대성에너지,도시가스,남,-,-,,366,-,7,-,373,20년 3개월,"30,676,000,000","82,000,000",-,2023-12-31
0,정상,787376,20240312000816,Y,787376,대성에너지,도시가스,여,-,-,,30,-,-,-,30,14년 11개월,"1,877,000,000","63,000,000",-,2023-12-31
0,정상,166500,20240312000425,Y,166500,화천기계,제조판매,남,-,-,,229,-,15,-,224,15.71,"18,037,800,000","73,925,000",-,2023-12-31
0,정상,166500,20240312000425,Y,166500,화천기계,제조판매,여,-,-,,26,-,5,-,31,6.97,"1,371,765,000","44,250,000",-,2023-12-31
0,정상,990262,20240408002532,E,990262,피노텍,-,남,-,-,,22,-,-,-,22,7.97,"1,640,658,000","45,574,000",-,2023-12-31
0,정상,990262,20240408002532,E,990262,피노텍,-,여,-,-,,8,-,-,-,8,10.38,"328,059,000","29,824,000",-,2023-12-31
0,정상,1011872,20240312000771,N,1011872,엔에스엠,대전방지 플라스틱 사업,남,-,-,,18,-,-,-,18,4년 9개월,"677,740,000","37,652,000",-,2023-12-31
0,정상,1011872,20240312000771,N,1011872,엔에스엠,대전방지 플라스틱 사업,여,-,-,,6,-,-,-,6,5년 6개월,"191,577,000","31,930,000",-,2023-12-31
0,정상,273420,20240320001567,K,273420,이스트소프트,전사,남,-,-,,109,-,4,-,113,3년 4개월,"5,682,000,000","62,000,000",-,2023-12-31
0,정상,273420,20240320001567,K,273420,이스트소프트,전사,여,-,-,,85,-,7,-,92,4년2개월,"3,965,000,000","46,000,000",-,2023-12-31
0,정상,188973,20240329002841,K,188973,화일약품,의약품,남,-,-,,102,-,-,-,102,8.1,"5,883,000,000","58,000,000",-,2023-12-31
0,정상,188973,20240329002841,K,188973,화일약품,의약품,여,-,-,,50,-,-,-,50,6.4,"2,017,000,000","40,000,000",-,2023-12-31
0,정상,444329,20240412003722,K,444329,위메이드,게임/블록체인 사업 부문,남,-,-,,381,0,20,0,401,1.9,"38,747,000,000","101,000,000",-,2023-12-31
0,정상,444329,20240412003722,K,444329,위메이드,게임/블록체인 사업 부문,여,-,-,,198,0,11,1,210,2.0,"15,113,000,000","75,000,000",-,2023-12-31
0,정상,689418,20240321001472,E,689418,지유온,지유온,남,-,-,,1,-,-,-,1,3.8,"102,000,000","68,000,000",-,2023-12-31
0,정상,689418,20240321001472,E,689418,지유온,지유온,여,-,-,,-,-,-,-,-,-,-,-,-,2023-12-31
0,정상,1712485,20240320002026,Y,1712485,코오롱모빌리티그룹,기타,남,-,-,,95,-,8,-,103,7,"61,334,000,000","6,000,000",-,2023-12-31
0,정상,1712485,20240320002026,Y,1712485,코오롱모빌리티그룹,기타,여,-,-,,27,-,4,-,31,5,"5,592,000,000","4,000,000",-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,건 설,남,-,-,,"4,080",-,"1,357",-,"5,437",12.1,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,성별합계,여,-,-,,"1,744",15,277,5,"2,021",10.4,"211,643,000,000","105,000,000",-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,건 설,여,-,-,,440,-,168,-,608,8.4,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,상 사,남,-,-,,511,-,-,-,511,14.6,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,상 사,여,-,-,,237,-,-,-,237,13.5,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,패 션,남,-,-,,562,1,22,4,584,13.8,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,패 션,여,-,-,,720,9,99,5,819,9.0,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,리조트,남,-,-,,921,-,18,-,939,16.4,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,리조트,여,-,-,,347,6,10,-,357,13.9,-,-,-,2023-12-31
0,정상,149655,20240329002523,Y,149655,삼성물산,성별합계,남,-,-,,"6,074",1,"1,397",4,"7,471",13.1,"1,076,269,000,000","144,000,000",-,2023-12-31
0,정상,1357446,20240307000095,K,1357446,퓨런티어,전사,남,-,-,,80,-,-,-,80,3.8,"5,792,597,000","72,407,000",-,2023-12-31
0,정상,1357446,20240307000095,K,1357446,퓨런티어,전사,여,-,-,,9,-,-,-,9,3.2,"546,514,000","60,724,000",-,2023-12-31
0,정상,682992,20240313000586,E,682992,우리벤처파트너스,사무직,남,-,-,,17,-,18,-,35,5년 8개월,"5,782,000,000","179,000,000",-,2023-12-31
0,정상,682992,20240313000586,E,682992,우리벤처파트너스,사무직,여,-,-,,10,-,3,-,13,7년 8개월,"1,454,000,000","111,000,000",비서,2023-12-31
0,정상,1118139,20240322000095,N,1118139,타스컴,타스컴,남,-,-,,25,-,-,-,25,3년 5개월,"1,319,140,000","52,766,000",-,2023-12-31
0,정상,1118139,20240322000095,N,1118139,타스컴,타스컴,여,-,-,,20,-,-,1,20,3년 1개월,"716,388,000","35,819,000",-,2023-12-31
0,정상,1097906,20240626000112,K,1097906,KH 건설,사무,남,-,-,,37,-,-,-,37,1.92,"1,635,000,000","44,000,000",-,2023-12-31
0,정상,1097906,20240626000112,K,1097906,KH 건설,사무,여,-,-,,10,-,-,-,10,1.24,"244,000,000","24,000,000",-,2023-12-31
0,정상,1097906,20240626000112,K,1097906,KH 건설,영업,남,-,-,,21,-,-,-,21,3.93,"1,128,000,000","54,000,000",-,2023-12-31
0,정상,1097906,20240626000112,K,1097906,KH 건설,영업,여,-,-,,6,-,-,-,6,5.39,"207,000,000","35,000,000",-,2023-12-31
0,정상,1097906,20240626000112,K,1097906,KH 건설,기술,남,-,-,,41,-,-,-,41,1.47,"1,715,000,000","42,000,000",-,2023-12-31
0,정상,1097906,20240626000112,K,1097906,KH 건설,기술,여,-,-,,2,-,-,-,2,0.84,"43,000,000","22,000,000",-,2023-12-31
0,정상,595191,20240321000372,Y,595191,후성,(주)후성,남,-,-,,354,0,8,1,362,9.12,"29,662,234,000","81,940,000",-,2023-12-31
0,정상,595191,20240321000372,Y,595191,후성,(주)후성,여,-,-,,27,0,1,1,28,6.29,"1,382,162,000","49,363,000",-,2023-12-31
0,정상,1351080,20240328001670,K,1351080,지아이이노베이션,전사,남,-,-,,27,-,12,-,39,2.9,"3,967,447,000","101,081,000",-,2023-12-31
0,정상,1351080,20240328001670,K,1351080,지아이이노베이션,전사,여,-,-,,44,-,2,-,46,2.6,"3,622,724,000","77,769,000",-,2023-12-31
0,정상,336817,20240319000581,K,336817,HLB제약,판관,남,-,-,,36,-,-,-,36,2년3개월,"2,426,482,000","67,402,000",-,2023-12-31
0,정상,336817,20240319000581,K,336817,HLB제약,판관,여,-,-,,20,-,-,-,20,2년6개월,"815,578,000","40,779,000",-,2023-12-31
0,정상,336817,20240319000581,K,336817,HLB제약,제조,남,-,-,,70,-,1,-,71,2년8개월,"3,672,684,000","51,728,000",-,2023-12-31
0,정상,336817,20240319000581,K,336817,HLB제약,제조,여,-,-,,79,-,1,-,80,6년0개월,"3,263,173,000","40,790,000",-,2023-12-31
0,정상,336817,20240319000581,K,336817,HLB제약,연구,남,-,-,,9,-,-,-,9,5년7개월,"650,098,000","72,233,000",-,2023-12-31
0,정상,336817,20240319000581,K,336817,HLB제약,연구,여,-,-,,6,-,-,-,6,2년11개월,"267,537,000","44,590,000",-,2023-12-31
0,정상,1188378,20240612000193,K,1188378,시스웍,자동제어,남,-,-,,26,-,-,-,26,6.2,"1,623,000,000","60,000,000",-,2023-12-31
0,정상,1188378,20240612000193,K,1188378,시스웍,자동제어,여,-,-,,3,-,-,-,3,1.8,"107,000,000","36,000,000",-,2023-12-31
0,정상,1188378,20240612000193,K,1188378,시스웍,바이오,남,-,-,,1,-,-,-,1,2.8,"380,000,000","72,000,000",-,2023-12-31
0,정상,1188378,20240612000193,K,1188378,시스웍,바이오,여,-,-,,-,-,-,-,-,-,"7,000,000","5,000,000",-,2023-12-31
0,정상,266961,20240318000844,Y,266961,NAVER,전사,남,-,-,,"2,599",0,8,0,"2,607",7.0,"337,725,000,000","130,000,000",-,2023-12-31
0,정상,266961,20240318000844,Y,266961,NAVER,전사,여,-,-,,"1,742",0,34,0,"1,776",6.7,"182,833,000,000","103,000,000",-,2023-12-31
0,정상,1495180,20240320001638,K,1495180,파로스아이바이오,연구 ,남,-,-,,16,-,-,-,16,1.8,"853,000,000","53,000,000",-,2023-12-31
0,정상,1495180,20240320001638,K,1495180,파로스아이바이오,연구,여,-,-,,10,-,-,-,10,2.0,"469,000,000","47,000,000",-,2023-12-31
0,정상,1495180,20240320001638,K,1495180,파로스아이바이오,관리,남,-,-,,2,-,1,-,3,1.2,"155,000,000","52,000,000",-,2023-12-31
0,정상,1495180,20240320001638,K,1495180,파로스아이바이오,관리,여,-,-,,4,-,-,-,4,0.7,"115,000,000","29,000,000",-,2023-12-31
0,정상,159971,20240319000730,Y,159971,KC그린홀딩스,관리사무직,남,-,-,,13,-,-,-,13,5년 3월,"1,130,767,000","86,982,000",-,2023-12-31
0,정상,159971,20240319000730,Y,159971,KC그린홀딩스,관리사무직,여,-,-,,5,-,-,-,5,6년 4월,"315,319,000","63,064,000",-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,쿼츠,남,-,-,,626,0,4,0,630,7.5,-,-,-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,쿼츠,여,-,-,,46,0,1,0,47,4.6,-,-,-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,세라믹,남,-,-,,103,0,1,0,104,7.1,-,-,-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,세라믹,여,-,-,,9,0,1,0,10,6.9,-,-,-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,세정,남,-,-,,290,0,0,0,290,5.0,-,-,-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,세정,여,-,-,,32,0,0,0,32,5.7,-,-,-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,기타,남,-,-,,13,0,0,0,13,9.5,-,-,-,2023-12-31
0,정상,468374,20240318000772,K,468374,원익QnC,기타,여,-,-,,4,0,0,0,4,4.8,-,-,-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,경영관리,남,-,-,,12,-,-,-,-,5년7개월,"808,925,000","67,410,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,시험용역,여,-,-,,9,-,-,-,-,6년11개월,"271,112,000","30,124,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,경영관리,여,-,-,,9,5,-,-,-,6년5개월,"311,783,000","34,643,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,기술영업,남,-,-,,9,-,-,-,-,13년5개월,"909,080,000","101,009,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,기술영업,여,-,-,,2,-,-,-,-,7년11개월,"84,193,000","42,097,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,제품개발,남,-,-,,44,-,-,-,-,6년1개월,"2,373,966,000","53,954,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,제품개발,여,-,-,,5,-,-,-,-,4년6개월,"198,963,000","39,793,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,로봇사업,남,-,-,,17,-,-,-,-,3년4개월,"704,947,000","41,467,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,로봇사업,여,-,-,,2,-,-,-,-,7년7개월,"85,249,000","42,625,000",-,2023-12-31
0,정상,672603,20240321001929,K,672603,케이엔알시스템,시험용역,남,-,-,,54,-,-,-,-,4년6개월,"1,946,256,000","36,042,000",-,2023-12-31
0,정상,372253,20240320000054,E,372253,연우,"관리/구매
영업/생산
연구/품질",남,-,-,,485,0,25,7,510,6.3,"24,401,986,000","47,440,000",-,2023-12-31
0,정상,372253,20240320000054,E,372253,연우,"관리/구매
영업/생산
연구/품질",여,-,-,,776,0,33,3,809,8.5,"31,893,629,000","39,758,000",-,2023-12-31
0,정상,1791561,20240315000378,K,1791561,하나31호스팩,공시관리,남,-,-,,1,-,-,-,1,3개월,-,-,-,2023-12-31
0,정상,876209,20240321001267,N,876209,미래엔에듀파트너,교육서비스,남,-,-,,11,-,-,-,11,5년 1개월,"576,948,000","52,450,000",-,2023-12-31
0,정상,876209,20240321001267,N,876209,미래엔에듀파트너,교육서비스,여,-,-,,21,-,16,-,37,2년 4개월,"1,250,094,000","29,072,000",-,2023-12-31
0,정상,1800285,20240321001623,K,1800285,비엔케이제2호스팩,관리,남,-,-,,1,-,-,-,1,2개월,-,-,-,2023-12-31
0,정상,1027828,20240315000824,K,1027828,퓨릿,단일부문,남,-,-,,92,-,1,-,93,37개월,"5,005,000,000","58,000,000",-,2023-12-31
