,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
835,047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,5510,2,-60,-1.08,5620,5630,5480,43225,239257060,201725260050,36610755,KSQ
836,019680,KR7019680008,대교,KOSPI,,2380,2,-55,-2.26,2395,2400,2355,3996,9504360,201592783000,84702850,STK
837,013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2215,2,-10,-0.45,2230,2290,2215,16960,38305390,201139941500,90808100,KSQ
838,278650,KR7278650007,HLB바이오스텝,KOSDAQ,우량기업부,2315,1,10,0.43,2290,2350,2285,34790,80427145,200781313535,86730589,KSQ
839,053690,KR7053690004,한미글로벌,KOSPI,,18280,2,-340,-1.83,18650,18800,18150,72712,1342284550,200304014000,10957550,STK
840,254490,KR7254490006,미래반도체,KOSDAQ,중견기업부,13860,1,180,1.32,13820,14330,13460,457991,6404933510,200110680000,14438000,KSQ
841,036200,KR7036200004,유니셈,KOSDAQ,우량기업부,6520,2,-150,-2.25,6700,6710,6510,65257,429474170,199930733960,30664223,KSQ
842,065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,20500,2,-800,-3.76,21000,21250,20450,6028,125088550,199493146500,9731373,KSQ
843,474170,KR7474170008,루미르,KOSDAQ,기술성장기업부,11230,2,-310,-2.69,11400,11530,11210,800239,9089362070,199082026080,17727696,KSQ
844,114810,KR7114810005,한솔아이원스,KOSDAQ,중견기업부,6820,2,-230,-3.26,7030,7030,6750,51316,350885500,198551846680,29113174,KSQ
845,053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,15240,1,680,4.67,14980,15570,14840,704705,10777896800,198117058680,12999807,KSQ
846,005680,KR7005680004,삼영전자,KOSPI,,9900,1,10,0.1,9890,9950,9850,4728,46650160,198000000000,20000000,STK
847,389260,KR7389260001,대명에너지,KOSDAQ,중견기업부,11590,2,-410,-3.42,11890,11890,11580,8039,94159660,197609500000,17050000,KSQ
848,143240,KR7143240000,사람인,KOSDAQ,우량기업부,16870,2,-190,-1.11,17060,17060,16810,2109,35588300,197535266810,11709263,KSQ
849,288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,3915,2,-85,-2.13,3980,4065,3870,221846,875474700,197361922950,50411730,KSQ
850,024810,KR7024810004,이화전기,KOSDAQ,관리종목(소속부없음),899,0,0,0.0,0,0,0,0,0,196834827360,218948640,KSQ
851,336680,KR7336680004,탑런토탈솔루션,KOSDAQ,중견기업부,10040,2,-130,-1.28,10250,10250,9980,19357,194813030,196510701160,19572779,KSQ
852,203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,6840,2,-70,-1.01,6900,6910,6840,4045,27743720,195879918600,28637415,KSQ
853,285490,KR7285490009,노바텍,KOSDAQ,우량기업부,18510,1,340,1.87,18150,19190,18150,36406,679156920,195758631810,10575831,KSQ
854,001780,KR7001780006,알루코,KOSPI,,2020,2,-65,-3.12,2085,2085,2015,87080,177688195,195596866640,96830132,STK
855,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,12480,2,-450,-3.48,12930,12930,12450,181082,2280377760,195341203200,15652340,KSQ
856,102260,KR7102260007,동성케미컬,KOSPI,,3930,2,-55,-1.38,3975,3975,3920,16003,63044770,195280631040,49689728,STK
857,371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,9260,2,-90,-0.96,9270,9500,9110,7152,66434780,194834918880,21040488,KSQ
858,194370,KR7194370003,제이에스코퍼레이션,KOSPI,,14220,2,-170,-1.18,14390,14390,14160,9922,141427020,194524125300,13679615,STK
859,044450,KR7044450005,KSS해운,KOSPI,,8410,1,50,0.6,8460,8510,8320,10825,91035990,194152250800,23085880,STK
860,293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,7180,2,-240,-3.23,7490,7490,7180,37671,274213100,193008164800,26881360,KSQ
861,404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3445,2,-55,-1.57,3465,3475,3425,5221,17983115,192768020380,55955884,STK
862,034810,KR7034810002,해성산업,KOSDAQ,우량기업부,5910,2,-60,-1.01,5980,5980,5910,2311,13692150,192411024870,32556857,KSQ
863,036560,KR7036560001,영풍정밀,KOSDAQ,우량기업부,12200,2,-80,-0.65,12200,12500,12000,7985,97086910,192150000000,15750000,KSQ
864,089970,KR7089970008,브이엠,KOSDAQ,우량기업부,7960,2,-240,-2.93,8220,8310,7670,34644,276356860,191641736200,24075595,KSQ
865,448280,KR7448280008,에코아이,KOSDAQ,중견기업부,19400,2,-490,-2.46,19890,20000,19070,22726,440284890,191614634200,9877043,KSQ
866,425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,16820,2,-960,-5.4,18000,18000,16710,23944,408015830,191428420000,11381000,KSQ
867,462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,20400,2,-450,-2.16,20650,20850,20350,29116,598708100,191264157600,9375694,KSQ
868,068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,6910,1,100,1.47,6860,6920,6770,7073,48578320,191236613220,27675342,KSQ
869,048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,5590,1,50,0.9,5550,5590,5470,9330,51607290,190902759580,34150762,KSQ
870,450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,3035,2,-65,-2.1,3035,3065,2925,1011832,3024419160,190528953750,62777250,STK
871,460850,KR7460850001,동국씨엠,KOSPI,,6370,2,-130,-2.0,6470,6470,6370,22163,142163830,190454438720,29898656,STK
872,028100,KR7028100006,동아지질,KOSPI,,14220,2,-270,-1.86,14550,14550,14150,12836,182717150,190398718440,13389502,STK
873,018470,KR7018470005,조일알미늄,KOSPI,,1501,2,-26,-1.7,1528,1528,1494,98207,147795557,190074213221,126631721,STK
874,004980,KR7004980009,성신양회,KOSPI,,7730,2,-80,-1.02,7810,7890,7720,9008,70202090,189509244290,24516073,STK
875,073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,4705,2,-165,-3.39,4960,4960,4650,174055,825986490,189099831250,40191250,KSQ
876,004560,KR7004560009,현대비앤지스틸,KOSPI,,12540,2,-290,-2.26,12770,12830,12510,20072,252682210,189088289940,15078811,STK
877,037560,KR7037560000,LG헬로비전,KOSPI,,2435,2,-60,-2.4,2485,2500,2430,26508,65079090,188583116275,77446865,STK
878,243840,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,4820,2,-190,-3.79,5010,5010,4790,54482,263750710,187589748700,38919035,KSQ
879,016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ
880,008350,KR7008350001,남선알미늄,KOSPI,,1450,2,-28,-1.89,1472,1477,1436,289307,420185283,187164680500,129079090,STK
881,086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,2985,2,-10,-0.33,3015,3025,2985,57468,172076490,186974430000,62638000,KSQ
882,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,10260,2,-380,-3.57,10710,10710,10200,171466,1779035140,186448434120,18172362,KSQ
883,225530,KR7225530005,보광산업,KOSDAQ,우량기업부,5130,2,-30,-0.58,5110,5160,5070,29076,148517270,186417669510,36338727,KSQ
884,015860,KR7015860000,일진홀딩스,KOSPI,,3775,2,-75,-1.95,3840,3860,3760,22361,84836680,186286748325,49347483,STK
885,017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,8610,2,-90,-1.03,8690,8690,8510,1843,15874390,186025593600,21605760,KSQ
886,070960,KR7070960000,모나용평,KOSPI,,3845,1,145,3.92,3785,3990,3730,1546890,6008317095,185072665385,48133333,STK
887,024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,12310,2,-90,-0.73,12360,12400,12190,43556,534621050,184650000000,15000000,KSQ
888,077360,KR7077360006,덕산하이메탈,KOSDAQ,우량기업부,4055,2,-110,-2.64,4165,4165,4000,53555,216482955,184247043110,45437002,KSQ
889,003200,KR7003200003,일신방직,KOSPI,,7910,2,-40,-0.5,7970,7970,7860,4472,35298210,184144800000,23280000,STK
890,095720,KR7095720009,웅진씽크빅,KOSPI,,1593,2,-20,-1.24,1603,1612,1589,20232,32292891,184001034105,115505985,STK
891,462520,KR7462520008,조선내화,KOSPI,,15520,2,-60,-0.39,15570,15710,15520,636,9902560,183992207360,11855168,STK
892,293480,KR7293480000,하나제약,KOSPI,,10340,2,-10,-0.1,10350,10370,10320,2452,25358740,183772261640,17772946,STK
893,011040,KR7011040003,경동제약,KOSDAQ,중견기업부,5950,2,-10,-0.17,5930,5960,5910,5262,31225750,183074157700,30768766,KSQ
894,126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,2915,2,-35,-1.19,2965,2965,2900,3908,11426020,182965510585,62766899,KSQ
895,080160,KR7080160005,모두투어,KOSDAQ,우량기업부,9650,2,-50,-0.52,9750,9760,9600,18392,177608240,182385000000,18900000,KSQ
896,078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,우량기업부,10040,2,-100,-0.99,10150,10150,10000,820,8245350,182233028000,18150700,KSQ
897,337930,KR7337930002,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,6210,2,-250,-3.87,6470,6470,6190,111134,699129460,182024706870,29311547,KSQ
898,206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,7160,2,-80,-1.1,7220,7300,7110,48841,349731420,181948029760,25411736,KSQ
899,425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,8530,2,-290,-3.29,8830,8830,8520,22884,196627820,181826008860,21316062,KSQ
900,095570,KR7095570008,AJ네트웍스,KOSPI,,4010,2,-15,-0.37,4025,4040,3980,47311,189563950,181463563590,45252759,STK
901,030210,KR7030210009,다올투자증권,KOSPI,,2975,2,-55,-1.82,3030,3030,2970,6831,20438390,181210540350,60911106,STK
902,002100,KR7002100006,경농,KOSPI,,9240,2,-50,-0.54,9290,9290,9190,6440,59484010,180388593000,19522575,STK
903,071840,KR7071840003,롯데하이마트,KOSPI,,7640,2,-100,-1.29,7750,7750,7600,6920,52866400,180362919680,23607712,STK
904,007110,KR7007110000,일신석재,KOSPI,,2325,1,55,2.42,2290,2370,2280,3424752,7944829805,180086618250,77456610,STK
905,090710,KR7090710005,휴림로봇,KOSDAQ,중견기업부,1641,2,-41,-2.44,1690,1719,1641,1802204,3019234798,179891613765,109623165,KSQ
906,236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,25000,2,-550,-2.15,25450,25450,25000,12332,310152600,179831825000,7193273,KSQ
907,417310,KR7417310000,코람코더원리츠,KOSPI,,4450,3,0,0.0,4460,4460,4430,1196,5315350,179780000000,40400000,STK
908,108230,KR7108230004,톱텍,KOSDAQ,벤처기업부,4720,2,-85,-1.77,4880,4880,4705,18158,86304155,179469716400,38023245,KSQ
909,123330,KR7123330003,제닉,KOSDAQ,벤처기업부,22500,2,-500,-2.17,23050,23400,22500,32194,734543850,179295300000,7968680,KSQ
910,001460,KR7001460005,BYC,KOSPI,,28700,3,0,0.0,28700,28850,28700,43,1234800,179264505000,6246150,STK
911,002020,KR7002020006,코오롱,KOSPI,,14180,2,-90,-0.63,14270,14270,14090,12731,179995790,179042720680,12626426,STK
912,032620,KR7032620007,유비케어,KOSDAQ,우량기업부,3430,2,-30,-0.87,3455,3460,3405,21081,72155545,179036186770,52197139,KSQ
913,064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,13910,2,-340,-2.39,14370,14370,13910,68089,960001430,178937711420,12863962,KSQ
914,011000,KR7011000007,진원생명과학,KOSPI,,2235,2,-25,-1.11,2250,2260,2215,61646,137442235,178887243225,80039035,STK
915,307750,KR7307750000,국전약품,KOSDAQ,우량기업부,3645,2,-70,-1.88,3715,3720,3635,17202,63139835,178857485505,49069269,KSQ
916,203650,KR7203650007,드림시큐리티,KOSDAQ,우량기업부,3530,2,-80,-2.22,3560,3575,3485,204274,716859200,178638311620,50605754,KSQ
917,013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,5420,2,-40,-0.73,5460,5510,5380,103151,559110890,178250445120,32887536,KSQ
918,046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,4575,2,-75,-1.61,4625,4650,4570,9113,41926590,177626973600,38825568,KSQ
919,368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,5400,2,-120,-2.17,5480,5490,5340,165804,897025990,177412815000,32854225,KSQ
920,078520,KR7078520004,에이블씨엔씨,KOSPI,,6810,2,-120,-1.73,6930,6930,6790,32640,223182380,177156436410,26014161,STK
921,389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,17620,1,250,1.44,17370,18230,17220,126910,2270240650,176994221500,10045075,KSQ
922,032300,KR7032300006,한국파마,KOSDAQ,중견기업부,16200,2,-210,-1.28,16410,16410,16170,4465,72458530,176688556200,10906701,KSQ
923,033920,KR7033920000,무학,KOSPI,,6190,2,-80,-1.28,6220,6270,6170,3852,23920980,176415000000,28500000,STK
924,038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,16270,2,-190,-1.15,16580,16580,16150,11807,191892090,176389578000,10841400,KSQ
925,092730,KR7092730001,네오팜,KOSDAQ,우량기업부,11000,2,-200,-1.79,11270,11270,10930,21252,234366110,176307879000,16027989,KSQ
926,405100,KR7405100009,큐알티,KOSDAQ,벤처기업부,14330,2,-70,-0.49,14650,14650,14180,19948,286900250,176105683330,12289301,KSQ
927,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,13450,2,-170,-1.25,13570,13610,13300,41190,553569870,175533219650,13050797,KSQ
928,006490,KR7006490007,인스코비,KOSPI,,1465,1,21,1.45,1444,1482,1425,226319,329463714,174875582070,119368998,STK
929,083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,2270,2,-25,-1.09,2295,2295,2260,7479,17035510,174549793140,76894182,KSQ
930,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,2675,2,-25,-0.93,2700,2700,2670,27283,73015390,174265135375,65145845,KSQ
931,061970,KR7061970000,LB세미콘,KOSDAQ,우량기업부,3975,2,-55,-1.36,4030,4030,3940,23260,92404845,174043753200,43784592,KSQ
932,107590,KR7107590002,미원홀딩스,KOSPI,,75000,3,0,0.0,75000,75000,75000,13,975000,174000000000,2320000,STK
933,003070,KR7003070000,코오롱글로벌,KOSPI,,9190,2,-50,-0.54,9240,9400,9150,6158,56702470,173991632470,18932713,STK
934,432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,12480,1,420,3.48,12310,13390,11950,2374432,30613909860,173836316160,13929192,KSQ
935,003555,KR7003551009,LG우,KOSPI,,57500,2,-300,-0.52,57800,57800,57400,2170,124898000,173743150000,3021620,STK
936,058430,KR7058430000,포스코스틸리온,KOSPI,,28950,2,-450,-1.53,29400,29400,28800,6938,201258950,173700000000,6000000,STK
937,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,15940,2,-290,-1.79,16100,16230,15860,45193,723287200,173636284980,10893117,KSQ
938,036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,17340,2,-270,-1.53,17620,17620,17300,712,12353920,173400000000,10000000,KSQ
939,394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,5470,1,300,5.8,5250,5550,5160,3876762,20997344150,173311534700,31684010,KSQ
940,036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,3535,2,-10,-0.28,3545,3545,3505,6990,24610120,173283165405,49019283,KSQ
941,000020,KR7000020008,동화약품,KOSPI,,6200,2,-50,-0.8,6250,6250,6190,15798,98077550,173175114000,27931470,STK
942,472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,5350,2,-110,-2.01,5470,5480,5310,19304,103919180,173040041550,32343933,KSQ
943,182400,KR7182400002,엔케이맥스,KOSDAQ,관리종목(소속부없음),2020,0,0,0.0,0,0,0,0,0,172748038620,85518831,KSQ
944,083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,9690,2,-140,-1.42,9990,9990,9620,27626,268575820,172579219770,17810033,KSQ
945,000050,KR7000050005,경방,KOSPI,,6290,2,-30,-0.47,6340,6400,6250,967,6070480,172442048300,27415270,STK
946,003610,KR7003610003,방림,KOSPI,,4075,2,-50,-1.21,4125,4140,4040,13163,53799665,172429916750,42314090,STK
947,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,8090,2,-220,-2.65,8310,8380,8040,146614,1200361630,172222217560,21288284,KSQ
948,475580,KR7475580007,에이럭스,KOSDAQ,중견기업부,12740,2,-330,-2.52,13070,13080,12640,221025,2816152650,172163901000,13513650,KSQ
949,000320,KR7000320002,노루홀딩스,KOSPI,,12930,2,-60,-0.46,12990,12990,12920,362,4686390,171854582430,13291151,STK
950,001380,KR7001380005,SG글로벌,KOSPI,,3820,2,-255,-6.26,4015,4020,3785,1422462,5549361900,171763026260,44964143,STK
951,060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,7100,1,360,5.34,6850,7150,6840,115945,816411950,171685242000,24181020,KSQ
952,271980,KR7271980005,제일약품,KOSPI,,11660,1,50,0.43,11700,11700,11610,1891,22052310,171458807520,14704872,STK
953,092220,KR7092220003,KEC,KOSPI,,852,2,-17,-1.96,872,880,846,182117,155476097,171050196132,200763141,STK
954,009155,KR7009151002,삼성전기우,KOSPI,,58800,2,-1100,-1.84,59900,59900,58700,2435,144279000,170930659200,2906984,STK
955,009580,KR7009580002,무림P&P,KOSPI,,2735,2,-35,-1.26,2800,2800,2725,38751,106343665,170577366140,62368324,STK
956,134380,KR7134380005,미원화학,KOSPI,,77500,0,0,0.0,0,0,0,0,0,170003416400,2199268,STK
957,013360,KR7013360003,일성건설,KOSPI,,3145,1,90,2.95,3055,3225,3025,502872,1566895885,169908247600,54024880,STK
958,067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,28600,1,50,0.18,28500,28650,28500,34,972250,169505879400,5926779,KSQ
959,264850,KR7264850009,이랜시스,KOSDAQ,우량기업부,5590,2,-90,-1.58,5630,5690,5550,127827,717387100,169346881080,30294612,KSQ
960,023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,536,3,0,0.0,536,538,534,23261,12465509,169166732736,315609576,KSQ
961,126340,KR7126340009,비나텍,KOSDAQ,우량기업부,27800,2,-500,-1.77,28200,28500,27700,4705,131823400,169166280400,6085118,KSQ
962,005430,KR7005430004,한국공항,KOSPI,,53400,2,-3300,-5.82,55100,55100,51000,58338,3072623700,169083357000,3166355,STK
963,297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,6200,2,-20,-0.32,6220,6230,6080,46388,284797520,169074000000,27270000,KSQ
964,332570,KR7332570001,와이팜,KOSDAQ,벤처기업부,3995,1,40,1.01,3970,4095,3950,3275315,13147593440,168724230750,42233850,KSQ
965,101530,KR7101530004,해태제과식품,KOSPI,,5790,2,-110,-1.86,5950,5950,5780,10256,59789790,168586399380,29116822,STK
966,353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,4930,2,-160,-3.14,5090,5090,4905,55075,273859010,168565179600,34191720,KSQ
967,100250,KR7100250000,진양홀딩스,KOSPI,,3015,3,0,0.0,3035,3035,3010,5491,16557280,168524305380,55895292,STK
968,007160,KR7007160005,사조산업,KOSPI,,33650,2,-300,-0.88,33850,33900,33600,2298,77397450,168250000000,5000000,STK
969,019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,5010,2,-30,-0.6,5040,5040,5000,12005,60152600,168204833190,33573819,KSQ
970,451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,11220,2,-290,-2.52,11410,11480,11200,63652,719036200,168204360720,14991476,KSQ
971,000860,KR7000860007,강남제비스코,KOSPI,,25850,2,-250,-0.96,26100,26100,25850,746,19338500,168025000000,6500000,STK
972,033640,KR7033640004,네패스,KOSDAQ,중견기업부,7280,2,-50,-0.68,7440,7440,7230,18672,136221920,167870990560,23059202,KSQ
973,106190,KR7106190002,하이텍팜,KOSDAQ,우량기업부,15780,1,380,2.47,15400,15830,15300,22114,345444150,167791469940,10633173,KSQ
974,251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,10280,2,-210,-2.0,10520,10520,10220,6687,68967340,167712689920,16314464,KSQ
975,123040,KR7123040008,엠에스오토텍,KOSDAQ,우량기업부,2420,2,-75,-3.01,2490,2490,2400,34503,83320120,167396755460,69172213,KSQ
976,000390,KR7000390005,삼화페인트,KOSPI,,6150,2,-50,-0.81,6190,6230,6130,27584,169815970,167301334350,27203469,STK
977,294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,16300,2,-20,-0.12,16330,16380,16140,2481,40290480,167151365500,10254685,KSQ
978,001520,KR7001520006,동양,KOSPI,,699,2,-4,-0.57,705,705,698,49079,34379194,166840160037,238684063,STK
979,209640,KR7209640002,와이제이링크,KOSDAQ,벤처기업부,11700,2,-150,-1.27,11860,12010,11650,123937,1465131900,166392404100,14221573,KSQ
980,097955,KR7097951008,CJ제일제당 우,KOSPI,,125300,2,-1100,-0.87,126400,126400,125300,273,34290400,166327354900,1327433,STK
981,234080,KR7234080000,JW생명과학,KOSPI,,10490,2,-90,-0.85,10590,10590,10480,5887,62087130,166104471460,15834554,STK
982,004090,KR7004090007,한국석유,KOSPI,,13060,2,-120,-0.91,13180,13240,13050,13022,170577240,165785207200,12694120,STK
983,041440,KR7041440009,현대에버다임,KOSDAQ,중견기업부,9240,2,-560,-5.71,9620,9680,9220,772841,7286653080,165543322560,17915944,KSQ
984,299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,20700,2,-850,-3.94,21500,21550,20700,11915,250264350,165494637000,7994910,KSQ
985,105840,KR7105840003,우진,KOSPI,,8140,2,-20,-0.25,8260,8270,8090,86881,711300950,165434217960,20323614,STK
986,092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,3605,3,0,0.0,3610,3640,3600,8053,29104980,165355520715,45868383,KSQ
