corp_code,접수번호,법인구분,법인명,사업부문,성별,정규직 수,계약직수,합계,평균근속연수,1인평균 금여액
1038693,20240320001616,K,드림시큐리티,관리,여,27,-,27,4년 3개월,"37,134,000"
1038693,20240320001616,K,드림시큐리티,제조,남,122,3,125,4년 4개월,"52,802,000"
1038693,20240320001616,K,드림시큐리티,제조,여,30,-,30,4년 2개월,"46,451,000"
386937,20240814004195,E,국민은행,금융업,남,"6,244","1,040","7,284",18년 4개월,"137,000,000"
386937,20240814004195,E,국민은행,금융업,여,"7,928","1,081","9,009",17년 5개월,"106,000,000"
623184,20240320001338,K,휴림네트웍스,안테나 사업부문,남,60,-,60,8.8,"48,789,000"
623184,20240320001338,K,휴림네트웍스,-,여,30,-,30,6.8,"30,988,000"
623184,20240320001338,K,휴림네트웍스,로봇 사업부문,남,7,-,7,0.9,"57,186,000"
623184,20240320001338,K,휴림네트웍스,-,여,2,-,2,1.0,"32,359,000"
623184,20240320001338,K,휴림네트웍스,여행 사업부문,남,15,-,15,1.8,"48,287,000"
623184,20240320001338,K,휴림네트웍스,-,여,8,-,8,1.9,"59,951,000"
159740,20240314001743,Y,KISCO홀딩스,지주부문,남,26,-,26,16.78,"126,000,000"
159740,20240314001743,Y,KISCO홀딩스,,여,6,-,6,11.80,"96,000,000"
1042711,20240321001393,K,글로벌텍스프리,환급창구운영사업,남,52,2,54,5.9,"51,000,000"
1042711,20240321001393,K,글로벌텍스프리,환급창구운영사업,여,47,10,57,8.0,"34,000,000"
329093,20240313001497,K,코데즈컴바인,패션의류,남,19,1,20,3.1,"49,014,165"
329093,20240313001497,K,코데즈컴바인,패션의류,여,28,-,28,2.3,"40,829,280"
117276,20240321001729,K,네이처셀,본사,남,33,13,46,3.5,"40,000,000"
117276,20240321001729,K,네이처셀,본사,여,23,11,34,2.6,"27,000,000"
117276,20240321001729,K,네이처셀,식품연구소(칠곡),남,17,0,17,10.1,"54,000,000"
117276,20240321001729,K,네이처셀,식품연구소(칠곡),여,14,0,14,4.9,"33,000,000"
683469,20240313001767,Y,일진전기,"전선
사업본부",남,359,19,378,11.0,"62,000,000"
683469,20240313001767,Y,일진전기,"전선
사업본부",여,13,4,17,3.8,"42,000,000"
683469,20240313001767,Y,일진전기,"중전기
사업본부",남,388,18,418,7.8,"49,000,000"
683469,20240313001767,Y,일진전기,"중전기
사업본부",여,6,8,14,3.7,"26,000,000"
683469,20240313001767,Y,일진전기,법인공통,남,57,2,59,7.8,"108,000,000"
683469,20240313001767,Y,일진전기,법인공통,여,9,2,11,4.6,"30,000,000"
481454,20240326000919,Y,금호타이어,국내,남,"5,304",56,"5,360",18.5,"71,000,000"
481454,20240326000919,Y,금호타이어,국내,여,253,2,255,13.2,"61,000,000"
1011438,20240318000646,K,에이치엘사이언스,건강기능식품,남,42,5,47,3.84년,"44,752,000"
1011438,20240318000646,K,에이치엘사이언스,건강기능식품,여,32,7,39,3.51년,"31,890,000"
132868,20240321001113,Y,성안머티리얼스,사무직,남,29,-,29,10,"58,842,000"
132868,20240321001113,Y,성안머티리얼스,사무직,여,11,-,11,4,"33,750,000"
132868,20240321001113,Y,성안머티리얼스,생산직,남,17,-,17,3,"50,925,000"
132868,20240321001113,Y,성안머티리얼스,생산직,여,2,-,2,7,"20,522,000"
159810,20240813001630,Y,카프로,제조업,남,160,2,162,24,"82,000,000"
159810,20240813001630,Y,카프로,제조업,여,5,-,5,19,"68,000,000"
983916,20240320001800,K,HLB제넥스,"산업용
효소",남,35,-,35,5.3,"51,945,000"
983916,20240320001800,K,HLB제넥스,"산업용
효소",여,29,-,31,5.9,"42,066,000"
103662,20241113000752,Y,광명전기,배전반 등(관리),남,38,4,42,9.5,"58,827,000"
103662,20241113000752,Y,광명전기,배전반 등(관리),여,3,1,4,2.1,"39,842,000"
103662,20241113000752,Y,광명전기,배전반 등(제조),남,154,9,163,10.0,"48,835,000"
103662,20241113000752,Y,광명전기,배전반 등(제조),여,5,1,6,16.8,"41,998,000"
1497869,20241025000471,Y,티와이홀딩스,사무직,남,16,-,16,21개월,"181,000,000"
1497869,20241025000471,Y,티와이홀딩스,사무직,여,2,1,3,30개월,"55,000,000"
991225,20240321001908,N,더콘텐츠온,사업부,남,3,-,3,5,"62,315,000"
991225,20240321001908,N,더콘텐츠온,사업부,여,7,-,7,4,"64,047,000"
1049167,20240320001610,K,미코바이오메드,체외진단,남,62,-,62,6.1,"54,000,000"
1049167,20240320001610,K,미코바이오메드,체외진단,여,31,-,31,4.7,"43,000,000"
536541,20240417000532,K,에코프로,경영부문,남,132,6,138,3.0,"103,000,000"
536541,20240417000532,K,에코프로,경영부문,여,47,1,48,3.0,"78,000,000"
172945,20240321000022,K,동일스틸럭스,봉강사업부,남,29,5,34,09년 03개월,"59,305,000"
172945,20240321000022,K,동일스틸럭스,봉강사업부,여,4,-,4,11년 04개월,"46,250,000"
605522,20240320001925,K,소룩스,전사,남,100,-,100,3년 4개월,"44,428,000"
605522,20240320001925,K,소룩스,전사,여,45,-,45,3년 3개월,"37,559,000"
1397903,20240320001877,K,엔젠바이오,일반직,남,20,-,20,2.3,"62,215,000"
1397903,20240320001877,K,엔젠바이오,일반직,여,38,-,39,2.6,"49,504,000"
1397903,20240320001877,K,엔젠바이오,연구직,남,19,-,19,3.2,"59,823,000"
1397903,20240320001877,K,엔젠바이오,연구직,여,32,-,32,3.0,"43,342,000"
232089,20240321001917,K,바이온,본사,남,9,0,9,3.3,"46,446,000"
232089,20240321001917,K,바이온,본사,여,6,0,6,1.4,"30,984,000"
1593242,20240314000022,E,하나금융21호기업인수목적,총괄,남,1,-,1,26개월,-
1593242,20240314000022,E,하나금융21호기업인수목적,무,남,-,-,-,-,-
929228,20240321000764,N,엔에스컴퍼니,경영지원,남,9,1,10,2.50,"49,000,000"
929228,20240321000764,N,엔에스컴퍼니,  경영지원,여,1,2,3,2.37,"14,000,000"
929228,20240321000764,N,엔에스컴퍼니,  발전정비,남,59,20,79,5.33,"51,000,000"
929228,20240321000764,N,엔에스컴퍼니,  발전정비,여,4,1,5,3.98,"31,000,000"
929228,20240321000764,N,엔에스컴퍼니,플랜트건설,남,23,14,37,3.35,"52,000,000"
929228,20240321000764,N,엔에스컴퍼니,플랜트건설,여,3,-,3,0.72,"23,000,000"
929228,20240321000764,N,엔에스컴퍼니,자동차부품,남,37,2,39,10.14,"44,000,000"
554352,20240320001826,K,아이큐어,관리/사무/영업,남,30,10,40,2.2,"54,488,000"
554352,20240320001826,K,아이큐어,관리/사무/영업,여,28,5,33,2.2,"39,787,000"
554352,20240320001826,K,아이큐어,생산/품질,남,67,4,71,1.6,"38,917,000"
554352,20240320001826,K,아이큐어,생산/품질,여,44,55,99,1.4,"28,682,000"
554352,20240320001826,K,아이큐어,연구/기술지원,남,10,2,12,3,"68,866,000"
554352,20240320001826,K,아이큐어,연구/기술지원,여,25,0,25,2.2,"42,629,000"
1011395,20240320001523,K,레몬,나노EMI사업,남,104,1,105,4년9개월,"57,000,000"
1011395,20240320001523,K,레몬,나노EMI사업,여,28,-,28,4년3개월,"45,000,000"
362292,20240401003440,K,씨티씨바이오,동물약품,남,74,0,74,4.7,"47,974,986"
362292,20240401003440,K,씨티씨바이오,동물약품,여,27,4,31,5,"36,776,787"
362292,20240401003440,K,씨티씨바이오,인체약품,남,61,1,62,4.7,"53,438,649"
362292,20240401003440,K,씨티씨바이오,인체약품,여,51,1,52,4.2,"36,664,857"
362292,20240401003440,K,씨티씨바이오,경영관리,남,14,0,14,4.5,"52,327,974"
362292,20240401003440,K,씨티씨바이오,경영관리,여,13,0,13,4.8,"34,738,237"
366845,20240313000965,K,탑엔지니어링,-,남,251,11,262,6.1,"47,315,000"
366845,20240313000965,K,탑엔지니어링,-,여,37,8,45,4.1,"34,442,000"
1467336,20241230000332,N,창대정밀,본사,남,66,-,66,2.90,"48,707,000"
1467336,20241230000332,N,창대정밀,본사,여,5,-,5,7.06,"35,577,000"
173795,20240314000810,Y,신흥,사무직,남,84,2,86,8.5,"57,532,000"
173795,20240314000810,Y,신흥,사무직,여,40,2,42,6.3,"43,250,000"
173795,20240314000810,Y,신흥,생산직,남,59,-,59,17.3,"53,885,000"
173795,20240314000810,Y,신흥,생산직,여,2,11,13,5.7,"36,087,000"
173795,20240314000810,Y,신흥,연구직,남,8,-,8,11.4,"65,117,000"
1867749,20241224000364,N,유비씨,본사,남,27,-,27,1년 10개월,"46,000,000"
1867749,20241224000364,N,유비씨,본사,여,16,-,16,1년 5개월,"40,000,000"
957568,20240409002935,E,에스엘에너지,에너지,남,20,-,20,1.97,"50,351,000"
957568,20240409002935,E,에스엘에너지,에너지,여,7,-,7,3.48,"47,652,000"
1406265,20240321001165,K,와이랩,작가,남,31,3,34,2.7,"96,000,000"
1406265,20240321001165,K,와이랩,작가,여,25,-,25,2.5,"40,000,000"
1406265,20240321001165,K,와이랩,사무직,남,9,1,10,2.4,"50,000,000"
1406265,20240321001165,K,와이랩,사무직,여,37,3,40,2.2,"45,000,000"
1070149,20240320000907,K,올리패스,사무직,남,9,-,9,07년01개월07일,"99,669,000"
1070149,20240320000907,K,올리패스,사무직,여,5,-,5,05년05개월20일,"67,502,000"
1070149,20240320000907,K,올리패스,연구직,남,31,-,31,05년07개월10일,"88,755,000"
1070149,20240320000907,K,올리패스,연구직,여,29,-,29,04년00개월05일,"56,219,000"
1326792,20240321001634,K,비투엔,전체,남,90,43,133,4년 9개월,"64,653,481"
1326792,20240321001634,K,비투엔,전체,여,70,8,78,3년 2개월,"59,282,143"
164742,20240313001451,Y,현대자동차,자동차부분,남,"59,498","8,896","68,394",17.1,"119,000,000"
164742,20240313001451,Y,현대자동차,자동차부문,여,"4,881",227,"5,108",11.5,"102,000,000"
373571,20240320001407,K,스타코링크,게임사업부 (단일부분),남,13,0,13,6.0,"108,849,000"
373571,20240320001407,K,스타코링크,게임사업부 (단일부분),여,11,0,11,3.9,"46,806,000"
867034,20240322000131,K,듀켐바이오,생산/관리직,남,107,-,107,4년4개월,"47,017,000"
867034,20240322000131,K,듀켐바이오,생산/관리직,여,26,-,26,2년5개월,"35,393,000"
565215,20240808000099,N,아이티센코어,전부문,남,97,11,108,3.1,"59,707,000"
565215,20240808000099,N,아이티센코어,전부문,여,25,26,51,3.7,"42,601,000"
193328,20240320000834,Y,수산인더스트리,사무,남,136,7,143,10.3,"80,712,000"
193328,20240320000834,Y,수산인더스트리,사무,여,12,9,21,6.8,"45,124,000"
193328,20240320000834,Y,수산인더스트리,기술,남,933,83,"1,016",7.5,"61,472,000"
193328,20240320000834,Y,수산인더스트리,기술,여,1,-,1,1.9,"44,973,000"
1020843,20240318000821,K,원익피앤이,2차 전지 외,남,635,7,642,3.44,"60,000,000"
1020843,20240318000821,K,원익피앤이,2차 전지 외,여,109,10,119,2.76,"43,000,000"
455981,20240320001025,E,에스엔유프리시젼,제조장비,남,145,16,161,7년1개월,"57,000,000"
455981,20240320001025,E,에스엔유프리시젼,제조장비,여,14,4,18,6년,"36,000,000"
108746,20240322000337,Y,KIB플러그에너지,화공,남,158,8,166,12.8,"62,000,000"
108746,20240322000337,Y,KIB플러그에너지,화공,여,12,2,14,9.7,"44,000,000"
108746,20240322000337,Y,KIB플러그에너지,종합기획,남,3,-,3,0.9,"13,000,000"
108746,20240322000337,Y,KIB플러그에너지,종합기획,여,1,-,1,0.2,"13,000,000"
138303,20240319000874,K,쌍용정보통신,영업,남,33,-,33,3.5,"60,395,000"
138303,20240319000874,K,쌍용정보통신,영업,여,1,-,1,2.8,"71,111,000"
138303,20240319000874,K,쌍용정보통신,기술/개발,남,413,136,549,3.4,"70,676,000"
138303,20240319000874,K,쌍용정보통신,기술/개발,여,113,34,147,2.7,"53,815,000"
138303,20240319000874,K,쌍용정보통신,경영지원,남,52,2,62,2.0,"72,282,000"
138303,20240319000874,K,쌍용정보통신,경영지원,여,14,5,20,2.7,"40,024,000"
1034730,20240320000871,N,크로넥스,CRO사업부,남,7,-,7,1년 5개월,"39,899,000"
1034730,20240320000871,N,크로넥스,CRO사업부,여,3,-,3,1년 9개월,"54,396,000"
1034730,20240320000871,N,크로넥스,BRC사업부,남,7,-,7,4년 6개월,"45,672,000"
1034730,20240320000871,N,크로넥스,BRC사업부,여,1,-,1,6개월,"42,700,000"
1034730,20240320000871,N,크로넥스,JMRC사업부,남,3,-,3,2년 1개월,"59,142,000"
1034730,20240320000871,N,크로넥스,관리부,남,4,-,4,1년 1개월,"79,482,000"
1034730,20240320000871,N,크로넥스,관리부,여,3,-,3,1년 6개월,"45,726,000"
397252,20240319000003,K,조이시티,게임,남,237,7,243,4.4,"67,000,000"
397252,20240319000003,K,조이시티,게임,여,94,10,104,3.7,"55,000,000"
1250374,20240514000938,K,에스에스알,-,남,64,-,64,3.6,"51,000,000"
1250374,20240514000938,K,에스에스알,-,여,34,-,34,2.1,"41,000,000"
1613281,20240307000352,E,하나금융22호기업인수목적,-,여,1,-,1,1년 11개월,-
435969,20240321001150,K,인피니트헬스케어,의료영상,남,235,0,235,10.2,"56,000,000"
435969,20240321001150,K,인피니트헬스케어,의료영상,여,88,0,88,7.4,"39,000,000"
917861,20240328001635,K,슈피겐코리아,전체,남,198,6,204,4.5,"67,000,000"
917861,20240328001635,K,슈피겐코리아,전체,여,219,3,222,3.6,"52,000,000"
1035942,20240312000263,N,메디안디노스틱,R&D,남,15,-,15,3.2,"42,783,000"
1035942,20240312000263,N,메디안디노스틱,R&D,여,13,-,13,5.8,"40,101,000"
1035942,20240312000263,N,메디안디노스틱,관리직,남,9,-,9,6.1,"77,372,000"
1035942,20240312000263,N,메디안디노스틱,관리직,여,2,-,2,6.2,"44,029,000"
1035942,20240312000263,N,메디안디노스틱,생산직,남,18,-,18,4.5,"43,866,000"
1035942,20240312000263,N,메디안디노스틱,생산직,여,15,-,15,4.4,"30,720,000"
1035942,20240312000263,N,메디안디노스틱,영업직,남,4,-,4,5.6,"75,725,000"
1035942,20240312000263,N,메디안디노스틱,영업직,여,4,-,4,6.4,"40,843,000"
1035942,20240312000263,N,메디안디노스틱,기타,여,1,-,1,8.2,"23,080,000"
605124,20240628000685,K,알파홀딩스,반도체,남,96,0,96,6.6,"69,835,000"
605124,20240628000685,K,알파홀딩스,반도체,여,22,0,22,4.2,"45,937,000"
605124,20240628000685,K,알파홀딩스,바이오,남,6,0,6,4.4,"85,452,000"
605124,20240628000685,K,알파홀딩스,바이오,여,8,0,8,4.2,"51,635,000"
1160363,20240417000540,K,에코프로비엠,사무직,남,443,33,476,2.7,"77,000,000"
1160363,20240417000540,K,에코프로비엠,사무직,여,79,20,99,2.8,"56,000,000"
1160363,20240417000540,K,에코프로비엠,운영직,남,833,-,833,3.8,"61,000,000"
1160363,20240417000540,K,에코프로비엠,운영직,여,-,-,-,-,-
1423916,20240401003629,K,온코크로스,사무직,남,5,-,5,4년 4개월,"110,759,000"
1423916,20240401003629,K,온코크로스,사무직,여,2,-,2,2년 2개월,"38,687,000"
1423916,20240401003629,K,온코크로스,연구직,남,18,-,18,2년 4개월,"87,020,000"
1423916,20240401003629,K,온코크로스,연구직,여,6,-,6,3년 2개월,"46,615,000"
233653,20240320001483,Y,한국토지신탁,"부동산
신탁업",남,163,24,187,7.3,"130,000,000"
233653,20240320001483,Y,한국토지신탁,"부동산
신탁업",여,40,15,55,8.5,"88,000,000"
117498,20240319000556,Y,스틱인베스트먼트,투자,남,53,3,56,7년8개월,"220,000,000"
117498,20240319000556,Y,스틱인베스트먼트,투자,여,8,1,9,7년0개월,"58,000,000"
264635,20240320000992,K,에스넷,전사공통,남,371,56,427,4.8,"60,000,000"
264635,20240320000992,K,에스넷,전사공통,여,45,7,52,3.1,"38,000,000"
1357765,20240325000739,K,큐라티스,전사,남,40,-,40,2.4,"55,000,000"
1357765,20240325000739,K,큐라티스,전사,여,27,-,27,2.3,"39,000,000"
493325,20240321001017,K,에이엘티,-,남,99,-,99,4.4,"62,000,000"
493325,20240321001017,K,에이엘티,-,여,85,-,85,4.0,"44,000,000"
971090,20240408004209,E,어스앤에어로스페이스,생산직,남,13,-,13,8.18,"26,000,000"
971090,20240408004209,E,어스앤에어로스페이스,생산직,여,4,-,4,4.15,"32,000,000"
971090,20240408004209,E,어스앤에어로스페이스,사무직,남,18,-,18,4.52,"34,000,000"
971090,20240408004209,E,어스앤에어로스페이스,사무직,여,5,-,5,1.55,"24,000,000"
1480708,20240329002081,K,에이치이엠파마,연구개발,남,14,5,19,2년 2개월,"42,352,000"
1480708,20240329002081,K,에이치이엠파마,연구개발,여,26,3,29,2년 10개월,"36,333,000"
1480708,20240329002081,K,에이치이엠파마,경영관리,남,6,6,12,2년 6개월,"65,568,000"
1480708,20240329002081,K,에이치이엠파마,경영관리,여,10,3,13,2년 2개월,"33,670,000"
125530,20240321001513,Y,SPC삼립,사무/점포,남,587,23,610,7.69,"70,640,000"
125530,20240321001513,Y,SPC삼립,사무/점포,여,399,65,464,4.06,"41,282,000"
125530,20240321001513,Y,SPC삼립,생산,남,"1,091",37,"1,128",5.86,"46,326,000"
125530,20240321001513,Y,SPC삼립,생산,여,947,21,968,5.18,"43,184,000"
215976,20240401001473,K,MIT,본사,남,14,-,14,5,"105,405,136"
215976,20240401001473,K,MIT,본사,여,1,-,1,2,"44,004,000"
215976,20240401001473,K,MIT,제조,남,7,-,7,8,"39,181,192"
215976,20240401001473,K,MIT,제조,여,11,-,11,8,"24,435,620"
215976,20240401001473,K,MIT,금융IT,남,18,-,18,7,"19,896,532"
215976,20240401001473,K,MIT,금융IT,여,10,-,10,11,"19,112,660"
153278,20240314001253,K,서연탑메탈,프레스금형사업부,남,64,-,64,13.4,"68,387,000"
153278,20240314001253,K,서연탑메탈,사출금형사업부,남,60,-,60,10.7,"66,830,000"
153278,20240314001253,K,서연탑메탈,사출금형사업부,여,2,-,2,9.6,"52,425,000"
153278,20240314001253,K,서연탑메탈,기계산업사업부,남,48,10,58,9.5,"59,301,000"
153278,20240314001253,K,서연탑메탈,지원사업부,남,18,3,21,11.0,"83,181,000"
153278,20240314001253,K,서연탑메탈,지원사업부,여,3,-,3,5.3,"112,311,000"
962922,20240320000773,K,팬젠,전체,남,40,-,40,6.84,"54,916,000"
962922,20240320000773,K,팬젠,전체,여,31,-,31,5.85,"44,199,000"
820389,20240322000022,K,한울BnC,CCTV,남,7,-,7,2년 10개월,"63,000,000"
820389,20240322000022,K,한울BnC,CCTV,여,6,-,6,2년 2개월,"24,000,000"
820389,20240322000022,K,한울BnC,기타,남,0,-,0,-,0
820389,20240322000022,K,한울BnC,기타,여,2,-,2,1년 1개월,"49,000,000"
942131,20240321001665,K,앤디포스,"모바일기기용
양면 테이프,
윈도우 필름,
바이오",남,98,1,99,3.4,"60,856,000"
942131,20240321001665,K,앤디포스,"모바일기기용
양면 테이프,
윈도우 필름,
바이오",여,32,-,32,2.4,"41,236,000"
384948,20240320000105,K,대유,"비료, 농약",남,115,-,115,7.2,"56,161,000"
384948,20240320000105,K,대유,"비료, 농약",여,28,-,28,4.7,"41,606,000"
1116502,20240321001038,K,아티스트유나이티드,개발,남,22,-,22,3.5,"57,000,000"
