corp_code,접수번호,법인구분,법인명,성명,성별,출생년월,직위,담당업무,재직기간,출생연도,age,age_group
00492706,20240617000252,,씨싸이트,임민수,남,1968년 03월,전무,"영업
총괄","3년
10개월",1968.0,57,50
00492706,20240617000252,,씨싸이트,이성수,남,1972년 04월,상무,"재무
총괄","2년
8개월",1972.0,53,50
00410997,20240325000400,,누리플랜,이상우,남,1964년 06월,회장사내이사,경영자문,1994.03.04~ 현재,1964.0,61,60
00410997,20240325000400,,누리플랜,전남준,남,1978년 01월,상무보,"가설
 영업",2003.11.17~ 현재,1978.0,47,40
00410997,20240325000400,,누리플랜,이형기,남,1963년 11월,대표이사,"경영
 총괄",2023.03.30~ 현재,1963.0,62,60
00410997,20240325000400,,누리플랜,김명호,남,1964년 03월,사내이사,"경영
 총괄",2023.03.30~ 현재,1964.0,61,60
00410997,20240325000400,,누리플랜,최병환,남,1964년 08월,사외이사,"영업
 총괄",2023.03.30~ 현재,1964.0,61,60
00410997,20240325000400,,누리플랜,정완진,남,1966년 01월,사외이사,"경영
 전반",2020.03.30~ 현재,1966.0,59,50
00410997,20240325000400,,누리플랜,오진탁,남,1969년 02월,기타비상무이사,"경영
 전반",2019.03.22~ 현재,1969.0,56,50
00410997,20240325000400,,누리플랜,김일태,남,1957년 12월,감사,"경영
 전반",2023.03.30~ 현재,1957.0,68,60
00410997,20240325000400,,누리플랜,정현조,남,1967년 02월,부사장 ,"환경
 총괄",1997.10.01~ 현재,1967.0,58,50
00410997,20240325000400,,누리플랜,김민규,남,1975년 09월,상무이사,"가설
 총괄",2001.10.13~ 현재,1975.0,50,50
01516368,20240318000837,,산돌,석금호,남,1955년 03월,사내이사,"사내이사,
디자인
총괄",6년,1955.0,70,70
01516368,20240318000837,,산돌,윤영호,남,1973년 02월,대표,대표이사,6년,1973.0,52,50
01516368,20240318000837,,산돌,이윤수,남,1972년 03월,"기타
비상무이사",기타비상무이사,4년,1972.0,53,50
01516368,20240318000837,,산돌,김정철,남,1976년 10월,사외이사,사외이사,3년,1976.0,49,40
01516368,20240318000837,,산돌,양진영,여,1984년 07월,사외이사,사외이사,2년,1984.0,41,40
01516368,20240318000837,,산돌,정명훈,남,1974년 03월,감사,감사,3년,1974.0,51,50
01516368,20240318000837,,산돌,신동근,남,1978년 08월,부사장,"경영전략그룹장
(CFO)",1년,1978.0,47,40
00106313,20240318000777,,금호건설,박세창,남,1975년 07월,부회장,부회장,21년5개월,1975.0,50,50
00106313,20240318000777,,금호건설,이관상,남,1970년 05월,전무,토목플랜트본부,26년1개월,1970.0,55,50
00106313,20240318000777,,금호건설,정연준,남,1971년 11월,전무,재무본부,16년7개월,1971.0,54,50
00106313,20240318000777,,금호건설,최종원,남,1972년 01월,상무,경영지원,28년,1972.0,53,50
00106313,20240318000777,,금호건설,신재혁,남,1970년 11월,상무,공공건축,29년,1970.0,55,50
00106313,20240318000777,,금호건설,최원석,남,1969년 01월,상무,주택영업,30년6개월,1969.0,56,50
00106313,20240318000777,,금호건설,양기승,남,1971년 12월,상무,토목사업,25년6개월,1971.0,54,50
00106313,20240318000777,,금호건설,류남용,남,1968년 10월,상무,플랜트ㆍ토목견적,29년,1968.0,57,50
00106313,20240318000777,,금호건설,설용훈,남,1970년 01월,상무,공모사업ㆍ건축견적,29년,1970.0,55,50
00106313,20240318000777,,금호건설,홍성팔,남,1968년 09월,상무,토목공사,30년1개월,1968.0,57,50
00106313,20240318000777,,금호건설,최수환,남,1971년 07월,상무,"안전보건실
(CSO)",1년9개월,1971.0,54,50
00106313,20240318000777,,금호건설,조완석,남,1966년 08월,사장,대표이사,5년10개월,1966.0,59,50
00106313,20240318000777,,금호건설,김경호,남,1975년 04월,상무,법무,1개월,1975.0,50,50
00106313,20240318000777,,금호건설,안종국,남,1971년 12월,상무,민간건축,22년,1971.0,54,50
00106313,20240318000777,,금호건설,이건일,남,1970년 06월,상무,기전,26년6개월,1970.0,55,50
00106313,20240318000777,,금호건설,이신년,남,1972년 10월,상무,주택개발,16년7개월,1972.0,53,50
00106313,20240318000777,,금호건설,정주철,남,1970년 10월,상무,도시정비,16년2개월,1970.0,55,50
00106313,20240318000777,,금호건설,강희웅,남,1972년 07월,상무,녹색ㆍ인프라사업,15년7개월,1972.0,53,50
00106313,20240318000777,,금호건설,이원준,남,1978년 09월,상무,재무,19년6개월,1978.0,47,40
00106313,20240318000777,,금호건설,전찬영,남,1973년 05월,상무,건축공사,23년9개월,1973.0,52,50
00106313,20240318000777,,금호건설,정세호,남,1977년 10월,상무,NSD,17년,1977.0,48,40
00106313,20240318000777,,금호건설,최선호,남,1973년 05월,상무,전략기획,23년6개월,1973.0,52,50
00106313,20240318000777,,금호건설,서재환,남,1954년 10월,고문,상근고문,10년10개월,1954.0,71,70
00106313,20240318000777,,금호건설,허연회,남,1974년 01월,상무,홍보IR,8년8개월,1974.0,51,50
00106313,20240318000777,,금호건설,최영준,남,1959년 01월,이사,"사외이사
 (감사위원장)",4년10개월,1959.0,66,60
00106313,20240318000777,,금호건설,정지훈,남,1979년 03월,이사,"사외이사
(감사위원)",2년9개월,1979.0,46,40
00106313,20240318000777,,금호건설,이지형,남,1976년 09월,이사,"사외이사
(감사위원)",1년9개월,1976.0,49,40
00106313,20240318000777,,금호건설,문왕현,남,1969년 07월,전무,주택본부,27년개월,1969.0,56,50
00106313,20240318000777,,금호건설,류기옥,남,1967년 06월,전무,건축본부,31년1개월,1967.0,58,50
00106313,20240318000777,,금호건설,서원상,남,1968년 06월,전무,경영관리본부,29년,1968.0,57,50
00525882,20240319000725,,크레버스,김영화,남,1952년 04월,회장,회장,21년 7개월,1952.0,73,70
00525882,20240319000725,,크레버스,김진빈,남,1980년 07월,부사장,Management BU CFO,1년 10개월,1980.0,45,40
00525882,20240319000725,,크레버스,이효순,남,1970년 08월,전무이사,IT Div. 본부장,1년 6개월,1970.0,55,50
00525882,20240319000725,,크레버스,김재규,남,1972년 08월,전무이사,LC Biz. Div. 본부장,1년 10개월,1972.0,53,50
00525882,20240319000725,,크레버스,박성은,여,1968년 02월,전무이사,FC Biz. Div. 본부장,7년 3개월,1968.0,57,50
00525882,20240319000725,,크레버스,나운천,남,1967년 02월,전무이사,CSO,1년,1967.0,58,50
00525882,20240319000725,,크레버스,최승로,남,1978년 04월,전무이사,"Management Div.
본부장",4년 5개월,1978.0,47,40
00525882,20240319000725,,크레버스,정명식,남,1962년 03월,전무이사,"Content Div.
본부장",8개월,1962.0,63,60
00525882,20240319000725,,크레버스,장민석,남,1980년 10월,상무이사,"Biz Strategy Div. 
본부장",1년9개월,1980.0,45,40
00525882,20240319000725,,크레버스,이상원,남,1977년 09월,상무이사,Prep. Biz. Team 팀장,1년 9개월,1977.0,48,40
00525882,20240319000725,,크레버스,정시원,여,1974년 05월,상무이사,OE Div. 본부장,1년 2개월,1974.0,51,50
00525882,20240319000725,,크레버스,김혜련,여,1954년 03월,부회장,부회장,13년 9개월,1954.0,71,70
00525882,20240319000725,,크레버스,김관,남,1985년 07월,상무이사,"M-G Biz. Div.
본부장",10개월,1985.0,40,40
00525882,20240319000725,,크레버스,최지연,여,1974년 10월,상무이사,Marketing Div. 본부장,6개월,1974.0,51,50
00525882,20240319000725,,크레버스,유종현,남,1977년 12월,상무이사,"Service Development
Team 팀장",6개월,1977.0,48,40
00525882,20240319000725,,크레버스,권지선,여,1976년 05월,상무이사,ESG Div. 본부장,1년 3개월,1976.0,49,40
00525882,20240319000725,,크레버스,이충국,남,1963년 02월,부회장,부회장,2년 9개월,1963.0,62,60
00525882,20240319000725,,크레버스,김형준,남,1976년 08월,부사장,대표이사,1년 10개월,1976.0,49,40
00525882,20240319000725,,크레버스,이동훈,남,1969년 01월,사장,대표이사,4개월,1969.0,56,50
00525882,20240319000725,,크레버스,강국신,남,1952년 11월,고문위원,경영자문,14년 9개월,1952.0,73,70
00525882,20240319000725,,크레버스,맹동준,남,1964년 09월,"사외이사 및
감사위원",감사위원장,3년 9개월,1964.0,61,60
00525882,20240319000725,,크레버스,장태순,남,1969년 07월,"사외이사 및
감사위원",감사위원,3년 9개월,1969.0,56,50
00525882,20240319000725,,크레버스,이재호,남,1963년 12월,"사외이사 및
감사위원",감사위원,10개월,1963.0,62,60
00401731,20240318000755,,LG전자,조주완,남,1962년 10월,사장,"대표이사, CEO, 경영위원회 위원장, ESG위원회 위원",36년,1962.0,63,60
00401731,20240318000755,,LG전자,김영락,남,1966년 09월,부사장,한국영업본부장,32년,1966.0,59,50
00401731,20240318000755,,LG전자,김성호,남,1969년 07월,상무,BS본부 산하,8년,1969.0,56,50
00401731,20240318000755,,LG전자,김승종,남,1971년 04월,상무,VS유럽영업/PM담당,20년,1971.0,54,50
00401731,20240318000755,,LG전자,김영수,남,1972년 03월,상무,리빙솔루션연구소장,27년,1972.0,53,50
00401731,20240318000755,,LG전자,김용국,남,1973년 11월,상무,전략법무담당,2년,1973.0,52,50
00401731,20240318000755,,LG전자,김용석,남,1975년 03월,상무,경영전략담당,12년,1975.0,50,50
00401731,20240318000755,,LG전자,김용진,남,1974년 04월,상무,전자생산기술담당,24년,1974.0,51,50
00401731,20240318000755,,LG전자,김우섭,남,1969년 02월,상무,대외협력담당 산하,23년,1969.0,56,50
00401731,20240318000755,,LG전자,김운태,남,1965년 01월,상무,H&A본부 산하,33년,1965.0,60,60
00401731,20240318000755,,LG전자,김의도,남,1971년 07월,상무,TV유럽/CIS영업담당,26년,1971.0,54,50
00401731,20240318000755,,LG전자,김이권,남,1965년 09월,상무,H&A경영관리담당,21년,1965.0,60,60
00401731,20240318000755,,LG전자,김창태,남,1967년 01월,부사장,CFO,1년 미만,1967.0,58,50
00401731,20240318000755,,LG전자,김일욱,남,1973년 05월,상무,리빙솔루션제어연구담당,23년,1973.0,52,50
00401731,20240318000755,,LG전자,김재승,남,1967년 10월,상무,아시아지역대표,30년,1967.0,58,50
00401731,20240318000755,,LG전자,김재일,남,1975년 09월,상무,푸네생산법인장,19년,1975.0,50,50
00401731,20240318000755,,LG전자,김재철,남,1978년 01월,상무,인공지능연구소 산하,1년 미만,1978.0,47,40
00401731,20240318000755,,LG전자,김종호,남,1972년 02월,상무,H&A해외영업그룹 산하,22년,1972.0,53,50
00401731,20240318000755,,LG전자,김주용,남,1969년 06월,상무,VS경영관리담당,29년,1969.0,56,50
00401731,20240318000755,,LG전자,김진규,남,1970년 01월,상무,LED사업담당 산하,9년,1970.0,55,50
00401731,20240318000755,,LG전자,김찬수,남,1971년 03월,상무,플랫폼개발담당,26년,1971.0,54,50
00401731,20240318000755,,LG전자,김창민,남,1970년 01월,상무,H&A품질경영그룹장,29년,1970.0,55,50
00401731,20240318000755,,LG전자,김철,남,1970년 09월,상무,부품솔루션생산담당,28년,1970.0,55,50
00401731,20240318000755,,LG전자,박형세,남,1966년 04월,부사장,HE사업본부장,29년,1966.0,59,50
00401731,20240318000755,,LG전자,김철민,남,1977년 04월,상무,오디오사업담당 산하,1년 미만,1977.0,48,40
00401731,20240318000755,,LG전자,김태년,남,1969년 04월,상무,HE생산담당,29년,1969.0,56,50
00401731,20240318000755,,LG전자,김태완,남,1971년 02월,상무,세탁기사업담당,22년,1971.0,54,50
00401731,20240318000755,,LG전자,김태훈,남,1973년 05월,상무,이집트법인장,23년,1973.0,52,50
00401731,20240318000755,,LG전자,김학현,남,1969년 08월,상무,카자흐스탄법인장,30년,1969.0,56,50
00401731,20240318000755,,LG전자,김혁기,남,1975년 06월,상무,프랑스법인장,20년,1975.0,50,50
00401731,20240318000755,,LG전자,김형수,남,1970년 08월,상무,북미HE,29년,1970.0,55,50
00401731,20240318000755,,LG전자,김효은,여,1976년 12월,상무,브랜드매니지먼트담당,1년,1976.0,49,40
00401731,20240318000755,,LG전자,남혜성,여,1975년 01월,상무,홈뷰티사업담당,1년,1975.0,50,50
00401731,20240318000755,,LG전자,노규찬,남,1972년 07월,상무,BS로봇사업담당,21년,1972.0,53,50
00401731,20240318000755,,LG전자,배두용,남,1966년 02월,부사장,CFO부문 산하,18년,1966.0,59,50
00401731,20240318000755,,LG전자,노숙희,여,1972년 08월,상무,베네룩스법인장,29년,1972.0,53,50
00401731,20240318000755,,LG전자,노영남,남,1966년 04월,상무,러시아법인장,33년,1966.0,59,50
00401731,20240318000755,,LG전자,노영호,남,1970년 03월,상무,H&A본부 산하,24년,1970.0,55,50
00401731,20240318000755,,LG전자,류승호,남,1971년 09월,상무,ID개발담당,21년,1971.0,54,50
00401731,20240318000755,,LG전자,류안동,남,1976년 08월,상무,TV중아영업담당,19년,1976.0,49,40
00401731,20240318000755,,LG전자,문병헌,남,1970년 10월,상무,VS생산담당,28년,1970.0,55,50
00401731,20240318000755,,LG전자,민동선,남,1971년 12월,상무,북미BS영업담당,23년,1971.0,54,50
00401731,20240318000755,,LG전자,민홍기,남,1977년 05월,상무,VS경영전략담당,4년,1977.0,48,40
00401731,20240318000755,,LG전자,박근직,남,1964년 05월,상무,찌비뚱생산법인장,12년,1964.0,61,60
00401731,20240318000755,,LG전자,박동선,남,1973년 07월,상무,SW플랫폼연구소 산하,11년,1973.0,52,50
00401731,20240318000755,,LG전자,백승태,남,1966년 01월,부사장,리빙솔루션사업부장,33년,1966.0,59,50
00401731,20240318000755,,LG전자,박병주,남,1977년 06월,상무,한국영업전략담당,1년 미만,1977.0,48,40
00401731,20240318000755,,LG전자,박상현,남,1970년 09월,상무,미국서비스법인장,20년,1970.0,55,50
00401731,20240318000755,,LG전자,박영은,남,1970년 11월,상무,고객가치혁신해외서비스지원담당,28년,1970.0,55,50
00401731,20240318000755,,LG전자,박용호,남,1972년 01월,상무,태국생산법인장,28년,1972.0,53,50
00401731,20240318000755,,LG전자,박재성,남,1971년 04월,상무,한국시스템수도권담당,27년,1971.0,54,50
00401731,20240318000755,,LG전자,박정원,남,1972년 01월,상무,키친솔루션사업부 산하,25년,1972.0,53,50
00401731,20240318000755,,LG전자,박종선,남,1973년 08월,상무,VS연구소 산하,25년,1973.0,52,50
00401731,20240318000755,,LG전자,박종원,남,1965년 06월,상무,품질경영센터 산하,33년,1965.0,60,60
00401731,20240318000755,,LG전자,박준성,남,1972년 06월,상무,한국커머셜기업2담당,24년,1972.0,53,50
00401731,20240318000755,,LG전자,박준은,남,1970년 09월,상무,VS아시아영업/PM담당,22년,1970.0,55,50
00401731,20240318000755,,LG전자,오세기,남,1966년 05월,부사장,H&A연구센터장,29년,1966.0,59,50
00401731,20240318000755,,LG전자,박충현,남,1971년 12월,상무,경영관리담당,3년,1971.0,54,50
00401731,20240318000755,,LG전자,박태인,남,1967년 11월,상무,H&A스마트제어연구소장,29년,1967.0,58,50
00401731,20240318000755,,LG전자,반병선,남,1968년 05월,상무,유럽경영관리담당,21년,1968.0,57,50
00401731,20240318000755,,LG전자,배정현,남,1971년 02월,상무,SAC사업담당,28년,1971.0,54,50
00401731,20240318000755,,LG전자,백선필,남,1970년 07월,상무,HE상품기획담당,21년,1970.0,55,50
00401731,20240318000755,,LG전자,백승민,남,1974년 08월,상무,로봇선행연구소장,15년,1974.0,51,50
00401731,20240318000755,,LG전자,백찬,남,1966년 10월,상무,VS베트남생산법인장,32년,1966.0,59,50
00401731,20240318000755,,LG전자,백태권,남,1968년 08월,상무,마그렙법인장,25년,1968.0,57,50
00401731,20240318000755,,LG전자,변효식,남,1968년 12월,상무,키친솔루션생산담당,29년,1968.0,57,50
00401731,20240318000755,,LG전자,서동명,남,1969년 04월,상무,인도경영관리담당,29년,1969.0,56,50
00401731,20240318000755,,LG전자,유원,남,1962년 09월,부사장,커뮤니케이션센터장,2년,1962.0,63,60
00401731,20240318000755,,LG전자,서영무,남,1972년 04월,상무,마나우스생산법인장,23년,1972.0,53,50
00401731,20240318000755,,LG전자,서정원,남,1969년 06월,상무,업무혁신담당,18년,1969.0,56,50
00401731,20240318000755,,LG전자,서흥규,남,1971년 08월,상무,EV충전사업담당,5년,1971.0,54,50
00401731,20240318000755,,LG전자,손대기,남,1971년 06월,상무,한국혼매유통담당,10년,1971.0,54,50
